Id,degree,pageranks,eigencentrality,betweenesscentrality
33047,5,0.000 ,0.005 ,0.000 
56249,3,0.000 ,0.003 ,4572.314 
57146,1,0.000 ,0.001 ,0.000 
68744,2,0.000 ,0.002 ,0.000 
4132,4,0.000 ,0.003 ,16957.739 
14654,2,0.000 ,0.002 ,0.000 
38734,5,0.000 ,0.005 ,5779.360 
50957,2,0.000 ,0.002 ,0.000 
51144,1,0.000 ,0.001 ,0.000 
64703,1,0.000 ,0.001 ,0.000 
65385,1,0.000 ,0.002 ,0.000 
31307,2,0.000 ,0.002 ,0.000 
2762,1,0.000 ,0.002 ,0.000 
28410,3,0.000 ,0.003 ,60410.000 
55737,2,0.000 ,0.001 ,0.000 
66945,2,0.000 ,0.001 ,0.000 
42775,1,0.000 ,0.002 ,0.000 
10295,4,0.000 ,0.002 ,18379.905 
727,4,0.000 ,0.003 ,0.000 
40385,4,0.000 ,0.003 ,0.000 
16586,2,0.000 ,0.001 ,8636.000 
47430,1,0.000 ,0.001 ,0.000 
2829,4,0.000 ,0.006 ,13265.404 
39925,3,0.000 ,0.005 ,0.000 
56384,2,0.000 ,0.003 ,0.000 
14495,5,0.000 ,0.005 ,37769.471 
42283,1,0.000 ,0.001 ,0.000 
58785,2,0.000 ,0.003 ,0.000 
31314,1,0.000 ,0.002 ,0.000 
20167,1,0.000 ,0.002 ,0.000 
13095,5,0.000 ,0.009 ,1754.062 
62676,6,0.000 ,0.010 ,8255.155 
30834,4,0.000 ,0.004 ,0.333 
31004,6,0.000 ,0.005 ,3.333 
31908,3,0.000 ,0.003 ,0.000 
36777,4,0.000 ,0.004 ,0.333 
41908,4,0.000 ,0.004 ,0.333 
59871,3,0.000 ,0.003 ,0.000 
24769,4,0.000 ,0.008 ,17270.000 
68178,3,0.000 ,0.007 ,0.000 
12194,2,0.000 ,0.004 ,0.000 
43576,6,0.000 ,0.010 ,17518.941 
16934,2,0.000 ,0.002 ,0.000 
40560,2,0.000 ,0.003 ,0.000 
49086,4,0.000 ,0.004 ,1707.256 
49333,2,0.000 ,0.003 ,0.000 
62544,3,0.000 ,0.004 ,0.000 
8607,1,0.000 ,0.002 ,0.000 
35040,2,0.000 ,0.007 ,0.000 
67935,4,0.000 ,0.005 ,17270.000 
20610,2,0.000 ,0.001 ,0.000 
32260,2,0.000 ,0.001 ,0.000 
5264,1,0.000 ,0.001 ,0.000 
15668,1,0.000 ,0.001 ,0.000 
65688,1,0.000 ,0.001 ,0.000 
65692,4,0.000 ,0.003 ,4337.639 
25345,1,0.000 ,0.001 ,0.000 
48307,1,0.000 ,0.001 ,0.000 
51416,1,0.000 ,0.001 ,0.000 
62439,1,0.000 ,0.001 ,0.000 
3378,4,0.000 ,0.003 ,7749.072 
3582,2,0.000 ,0.002 ,0.000 
36911,2,0.000 ,0.002 ,0.000 
45756,2,0.000 ,0.003 ,3778.239 
49151,3,0.000 ,0.003 ,0.000 
67654,1,0.000 ,0.001 ,0.000 
11445,2,0.000 ,0.001 ,0.000 
57061,2,0.000 ,0.001 ,0.000 
53684,1,0.000 ,0.001 ,0.000 
63991,8,0.000 ,0.006 ,38846.500 
300,6,0.000 ,0.006 ,21575.500 
30451,4,0.000 ,0.003 ,8636.000 
47230,1,0.000 ,0.001 ,0.000 
57092,3,0.000 ,0.002 ,0.000 
63274,3,0.000 ,0.002 ,0.000 
63333,3,0.000 ,0.002 ,0.000 
49184,2,0.000 ,0.002 ,1164.665 
52835,2,0.000 ,0.002 ,524.875 
57372,1,0.000 ,0.001 ,0.000 
25866,5,0.000 ,0.005 ,21683.257 
37653,4,0.000 ,0.004 ,3082.902 
11087,4,0.000 ,0.003 ,229.881 
36605,4,0.000 ,0.003 ,229.881 
23744,1,0.000 ,0.001 ,0.000 
16477,1,0.000 ,0.001 ,0.000 
19744,1,0.000 ,0.001 ,0.000 
5439,1,0.000 ,0.001 ,0.000 
41520,1,0.000 ,0.001 ,0.000 
64959,5,0.000 ,0.005 ,2189.641 
6218,4,0.000 ,0.007 ,4317.000 
40680,3,0.000 ,0.005 ,803.344 
41101,3,0.000 ,0.006 ,288.405 
50996,5,0.000 ,0.007 ,12953.000 
12661,1,0.000 ,0.001 ,0.000 
66359,2,0.000 ,0.001 ,17270.000 
20892,2,0.000 ,0.001 ,1401.013 
42493,1,0.000 ,0.001 ,0.000 
55937,1,0.000 ,0.001 ,0.000 
26652,3,0.000 ,0.015 ,0.000 
38361,5,0.000 ,0.003 ,3416.017 
41094,1,0.000 ,0.001 ,0.000 
68501,1,0.000 ,0.001 ,0.000 
9940,3,0.000 ,0.004 ,0.000 
19904,10,0.000 ,0.040 ,18982.108 
47598,2,0.000 ,0.002 ,0.000 
23821,3,0.000 ,0.002 ,0.500 
35208,2,0.000 ,0.002 ,0.000 
41342,1,0.000 ,0.001 ,0.000 
60443,2,0.000 ,0.002 ,0.000 
23132,4,0.000 ,0.003 ,17270.000 
11957,4,0.000 ,0.017 ,9326.308 
31409,4,0.000 ,0.021 ,723.244 
30614,2,0.000 ,0.004 ,0.000 
6531,5,0.000 ,0.005 ,6864.546 
30363,3,0.000 ,0.004 ,0.000 
34141,4,0.000 ,0.004 ,8636.000 
46517,7,0.000 ,0.007 ,5941.948 
62878,2,0.000 ,0.002 ,0.000 
38787,5,0.000 ,0.006 ,0.000 
50489,5,0.000 ,0.006 ,0.000 
59705,5,0.000 ,0.006 ,0.000 
16857,3,0.000 ,0.002 ,1152.368 
45187,1,0.000 ,0.001 ,0.000 
16512,2,0.000 ,0.006 ,0.000 
24774,2,0.000 ,0.007 ,0.000 
57253,2,0.000 ,0.006 ,0.000 
61032,2,0.000 ,0.006 ,8636.000 
13443,4,0.000 ,0.003 ,25902.000 
23993,4,0.000 ,0.004 ,1588.810 
51576,2,0.000 ,0.002 ,0.000 
44287,1,0.000 ,0.001 ,0.000 
66474,9,0.000 ,0.012 ,8636.000 
14762,8,0.000 ,0.012 ,0.000 
19714,9,0.000 ,0.013 ,5242.698 
31860,8,0.000 ,0.012 ,0.000 
36772,8,0.000 ,0.012 ,0.000 
47943,8,0.000 ,0.012 ,0.000 
51985,8,0.000 ,0.012 ,0.000 
53323,1,0.000 ,0.001 ,0.000 
58458,2,0.000 ,0.002 ,8636.000 
22205,2,0.000 ,0.003 ,0.000 
24004,2,0.000 ,0.003 ,0.000 
56320,5,0.000 ,0.006 ,8771.491 
58784,2,0.000 ,0.003 ,0.000 
65252,3,0.000 ,0.003 ,51786.000 
53617,2,0.000 ,0.002 ,0.000 
9398,1,0.000 ,0.001 ,0.000 
9949,2,0.000 ,0.001 ,0.000 
14657,4,0.000 ,0.003 ,27780.172 
42231,2,0.000 ,0.001 ,0.000 
45945,1,0.000 ,0.001 ,0.000 
9706,2,0.000 ,0.004 ,0.000 
20076,2,0.000 ,0.005 ,0.000 
54789,2,0.000 ,0.004 ,0.000 
49678,2,0.000 ,0.003 ,0.000 
16730,1,0.000 ,0.002 ,0.000 
19977,3,0.000 ,0.005 ,1854.209 
32834,1,0.000 ,0.002 ,0.000 
36406,2,0.000 ,0.002 ,0.000 
59171,3,0.000 ,0.002 ,8636.000 
61336,7,0.000 ,0.006 ,9215.482 
57272,1,0.000 ,0.000 ,0.000 
49545,1,0.000 ,0.001 ,0.000 
11409,3,0.000 ,0.002 ,0.000 
12660,3,0.000 ,0.002 ,0.000 
36621,3,0.000 ,0.002 ,0.000 
26827,5,0.000 ,0.004 ,13970.157 
21752,4,0.000 ,0.004 ,745.366 
5424,2,0.000 ,0.002 ,0.000 
10656,2,0.000 ,0.002 ,0.000 
28376,4,0.000 ,0.003 ,4038.150 
41135,2,0.000 ,0.002 ,0.000 
20666,1,0.000 ,0.001 ,0.000 
55931,1,0.000 ,0.005 ,0.000 
31420,3,0.000 ,0.005 ,17270.000 
33212,2,0.000 ,0.005 ,0.000 
40936,5,0.000 ,0.009 ,264.199 
41194,1,0.000 ,0.004 ,0.000 
41392,5,0.000 ,0.007 ,10703.650 
41409,2,0.000 ,0.006 ,0.000 
43797,1,0.000 ,0.004 ,0.000 
43798,1,0.000 ,0.004 ,0.000 
50937,3,0.000 ,0.006 ,12.382 
53515,2,0.000 ,0.002 ,0.000 
60806,1,0.000 ,0.001 ,0.000 
12264,4,0.000 ,0.005 ,3328.624 
56090,2,0.000 ,0.002 ,0.000 
67821,2,0.000 ,0.002 ,0.000 
2558,2,0.000 ,0.002 ,0.000 
8255,2,0.000 ,0.002 ,0.000 
40937,2,0.000 ,0.003 ,0.000 
9925,2,0.000 ,0.007 ,905.406 
68388,1,0.000 ,0.001 ,0.000 
57445,1,0.000 ,0.001 ,0.000 
754,1,0.000 ,0.001 ,0.000 
6836,2,0.000 ,0.001 ,0.000 
22333,2,0.000 ,0.002 ,817.925 
30314,1,0.000 ,0.001 ,0.000 
52031,2,0.000 ,0.002 ,0.000 
68735,2,0.000 ,0.001 ,0.000 
3781,2,0.000 ,0.002 ,0.000 
39332,2,0.000 ,0.002 ,0.000 
11742,5,0.000 ,0.004 ,24144.258 
22968,3,0.000 ,0.003 ,927.208 
26632,4,0.000 ,0.003 ,4952.507 
32545,1,0.000 ,0.001 ,0.000 
39929,4,0.000 ,0.003 ,11743.046 
26427,5,0.000 ,0.006 ,11539.176 
49544,1,0.000 ,0.001 ,0.000 
7755,2,0.000 ,0.001 ,0.000 
10576,4,0.000 ,0.004 ,0.000 
16476,8,0.000 ,0.008 ,7808.208 
20289,4,0.000 ,0.005 ,0.000 
20471,11,0.000 ,0.009 ,33710.208 
27741,5,0.000 ,0.005 ,0.250 
37626,7,0.000 ,0.008 ,74486.226 
44862,4,0.000 ,0.004 ,0.000 
44359,5,0.000 ,0.004 ,10402.996 
32448,5,0.000 ,0.003 ,8550.470 
56709,3,0.000 ,0.002 ,0.000 
65198,3,0.000 ,0.002 ,0.000 
11097,2,0.000 ,0.003 ,0.000 
21395,1,0.000 ,0.002 ,0.000 
41099,2,0.000 ,0.003 ,0.000 
10172,1,0.000 ,0.001 ,0.000 
16064,3,0.000 ,0.002 ,17270.000 
26541,3,0.000 ,0.003 ,4865.449 
63791,2,0.000 ,0.001 ,8636.000 
37219,8,0.000 ,0.005 ,41508.925 
49430,1,0.000 ,0.001 ,0.000 
62785,1,0.000 ,0.000 ,0.000 
23525,3,0.000 ,0.002 ,17271.000 
23529,1,0.000 ,0.001 ,0.000 
67317,1,0.000 ,0.001 ,0.000 
60108,1,0.000 ,0.001 ,0.000 
11930,3,0.000 ,0.009 ,1169.588 
54333,1,0.000 ,0.006 ,0.000 
9915,1,0.000 ,0.001 ,0.000 
23723,4,0.000 ,0.008 ,1775.001 
15225,1,0.000 ,0.001 ,0.000 
20138,4,0.000 ,0.002 ,17271.000 
3921,1,0.000 ,0.001 ,0.000 
44936,2,0.000 ,0.002 ,0.000 
15357,2,0.000 ,0.001 ,0.000 
20113,2,0.000 ,0.001 ,0.000 
42727,3,0.000 ,0.002 ,17270.000 
28095,5,0.000 ,0.005 ,53322.931 
44998,1,0.000 ,0.003 ,0.000 
53442,2,0.000 ,0.004 ,0.000 
31157,2,0.000 ,0.002 ,0.000 
4623,2,0.000 ,0.002 ,877.041 
47969,3,0.000 ,0.003 ,0.000 
962,4,0.000 ,0.004 ,19959.406 
12368,4,0.000 ,0.006 ,6677.867 
15617,11,0.000 ,0.017 ,60045.511 
46872,1,0.000 ,0.002 ,0.000 
47451,4,0.000 ,0.004 ,12632.100 
57091,4,0.000 ,0.003 ,22203.016 
63889,2,0.000 ,0.002 ,145.037 
51565,6,0.000 ,0.004 ,26282.745 
1053,2,0.000 ,0.003 ,0.000 
29018,1,0.000 ,0.001 ,0.000 
43566,6,0.000 ,0.016 ,1381.061 
45420,2,0.000 ,0.003 ,0.000 
45884,5,0.000 ,0.005 ,1708.848 
51161,1,0.000 ,0.002 ,0.000 
52194,2,0.000 ,0.002 ,0.000 
65213,4,0.000 ,0.003 ,17270.000 
28118,2,0.000 ,0.001 ,0.000 
59715,2,0.000 ,0.001 ,0.000 
66621,8,0.000 ,0.007 ,12946.500 
25792,5,0.000 ,0.005 ,0.000 
26180,5,0.000 ,0.005 ,0.000 
38375,4,0.000 ,0.004 ,0.000 
40061,10,0.000 ,0.008 ,30216.500 
43590,4,0.000 ,0.004 ,0.000 
44547,4,0.000 ,0.004 ,0.000 
67150,5,0.000 ,0.005 ,0.000 
14352,2,0.000 ,0.002 ,0.000 
55873,2,0.000 ,0.002 ,0.000 
41486,2,0.000 ,0.002 ,0.000 
54810,2,0.000 ,0.002 ,0.000 
62376,2,0.000 ,0.002 ,0.000 
12168,2,0.000 ,0.002 ,0.000 
40192,2,0.000 ,0.001 ,0.000 
49511,1,0.000 ,0.001 ,0.000 
52042,2,0.000 ,0.001 ,0.000 
27931,1,0.000 ,0.003 ,0.000 
59081,4,0.000 ,0.011 ,2420.051 
2514,1,0.000 ,0.001 ,0.000 
22569,3,0.000 ,0.004 ,0.000 
22571,2,0.000 ,0.003 ,0.000 
38747,3,0.000 ,0.004 ,0.000 
13099,3,0.000 ,0.003 ,0.000 
27074,3,0.000 ,0.003 ,0.000 
64931,5,0.000 ,0.003 ,17271.000 
68177,1,0.000 ,0.001 ,0.000 
34268,3,0.000 ,0.004 ,0.000 
45649,1,0.000 ,0.001 ,0.000 
61020,7,0.000 ,0.006 ,48874.646 
25515,2,0.000 ,0.002 ,0.000 
38438,2,0.000 ,0.002 ,0.000 
24317,1,0.000 ,0.001 ,0.000 
28119,2,0.000 ,0.002 ,0.000 
34122,2,0.000 ,0.002 ,0.000 
53737,2,0.000 ,0.004 ,0.000 
40808,1,0.000 ,0.001 ,0.000 
15201,1,0.000 ,0.001 ,0.000 
42880,10,0.000 ,0.015 ,7191.676 
44755,4,0.000 ,0.008 ,451.115 
26460,1,0.000 ,0.001 ,0.000 
10542,1,0.000 ,0.001 ,0.000 
59304,1,0.000 ,0.001 ,0.000 
11958,2,0.000 ,0.002 ,0.000 
13584,2,0.000 ,0.005 ,0.000 
26630,2,0.000 ,0.002 ,0.000 
57656,3,0.000 ,0.004 ,592.707 
9930,1,0.000 ,0.001 ,0.000 
32171,6,0.000 ,0.006 ,37955.265 
32265,1,0.000 ,0.001 ,0.000 
16671,6,0.000 ,0.007 ,16159.173 
13138,3,0.000 ,0.002 ,0.000 
58709,4,0.000 ,0.004 ,3093.663 
59883,2,0.000 ,0.004 ,0.000 
21753,1,0.000 ,0.001 ,0.000 
39586,1,0.000 ,0.001 ,0.000 
5914,4,0.000 ,0.004 ,10344.992 
35867,4,0.000 ,0.004 ,3.093 
37292,5,0.000 ,0.005 ,1420.889 
39202,6,0.000 ,0.006 ,11475.247 
41011,2,0.000 ,0.003 ,0.000 
60580,4,0.000 ,0.004 ,177.185 
63242,4,0.000 ,0.004 ,3.093 
9821,6,0.000 ,0.005 ,9281.272 
14477,2,0.000 ,0.002 ,0.000 
44297,5,0.000 ,0.005 ,645.272 
44599,4,0.000 ,0.004 ,0.000 
62670,3,0.000 ,0.003 ,0.000 
15778,1,0.000 ,0.001 ,0.000 
52432,2,0.000 ,0.002 ,0.000 
7141,2,0.000 ,0.003 ,0.000 
22121,4,0.000 ,0.004 ,384.163 
40410,2,0.000 ,0.003 ,0.000 
40519,1,0.000 ,0.002 ,0.000 
62877,4,0.000 ,0.006 ,2575.729 
64172,2,0.000 ,0.002 ,0.000 
9303,1,0.000 ,0.001 ,0.000 
17511,1,0.000 ,0.001 ,0.000 
21521,1,0.000 ,0.001 ,0.000 
39321,1,0.000 ,0.001 ,0.000 
62446,1,0.000 ,0.001 ,0.000 
5498,1,0.000 ,0.001 ,0.000 
56679,2,0.000 ,0.003 ,8636.000 
58162,4,0.000 ,0.004 ,34936.238 
13153,8,0.000 ,0.009 ,0.000 
3922,8,0.000 ,0.009 ,0.000 
4892,9,0.000 ,0.011 ,69032.000 
10408,8,0.000 ,0.009 ,0.000 
37393,8,0.000 ,0.009 ,0.000 
56185,8,0.000 ,0.009 ,0.000 
57052,8,0.000 ,0.009 ,0.000 
57209,8,0.000 ,0.009 ,0.000 
65303,8,0.000 ,0.009 ,0.000 
5601,2,0.000 ,0.001 ,8636.000 
49453,1,0.000 ,0.000 ,0.000 
6482,2,0.000 ,0.001 ,0.000 
21910,2,0.000 ,0.001 ,0.000 
25371,2,0.000 ,0.001 ,0.000 
39086,2,0.000 ,0.001 ,0.000 
27897,1,0.000 ,0.001 ,0.000 
36602,1,0.000 ,0.001 ,0.000 
47681,2,0.000 ,0.002 ,43160.000 
35060,2,0.000 ,0.002 ,0.000 
35044,2,0.000 ,0.002 ,0.000 
3191,3,0.000 ,0.003 ,0.000 
7498,2,0.000 ,0.002 ,0.000 
47543,3,0.000 ,0.003 ,0.000 
51784,2,0.000 ,0.006 ,0.000 
53514,1,0.000 ,0.005 ,0.000 
22553,1,0.000 ,0.001 ,0.000 
58320,1,0.000 ,0.001 ,0.000 
65818,1,0.000 ,0.001 ,0.000 
14501,3,0.000 ,0.003 ,0.000 
28974,1,0.000 ,0.002 ,0.000 
37238,6,0.000 ,0.005 ,14565.664 
40274,5,0.000 ,0.005 ,14307.103 
42329,3,0.000 ,0.004 ,13241.957 
55497,5,0.000 ,0.006 ,10333.180 
62609,1,0.000 ,0.005 ,0.000 
181,3,0.000 ,0.005 ,2220.797 
15200,3,0.000 ,0.003 ,0.000 
28160,1,0.000 ,0.001 ,0.000 
42951,4,0.000 ,0.003 ,8636.000 
40042,2,0.000 ,0.001 ,0.000 
62742,2,0.000 ,0.001 ,0.000 
24002,3,0.000 ,0.003 ,13008.352 
12211,4,0.000 ,0.002 ,43164.000 
582,4,0.000 ,0.002 ,17270.000 
14088,2,0.000 ,0.001 ,0.000 
28652,1,0.000 ,0.001 ,0.000 
3579,1,0.000 ,0.001 ,0.000 
18550,3,0.000 ,0.003 ,244.822 
21301,10,0.000 ,0.012 ,34468.162 
52195,1,0.000 ,0.003 ,0.000 
26367,2,0.000 ,0.001 ,0.000 
62779,2,0.000 ,0.001 ,0.000 
41343,2,0.000 ,0.008 ,0.000 
23788,10,0.000 ,0.006 ,57951.937 
22430,4,0.000 ,0.003 ,6153.937 
22847,2,0.000 ,0.002 ,0.000 
27824,3,0.000 ,0.002 ,0.000 
38333,1,0.000 ,0.001 ,0.000 
55858,1,0.000 ,0.001 ,0.000 
62695,3,0.000 ,0.002 ,0.000 
66588,3,0.000 ,0.002 ,0.000 
66639,1,0.000 ,0.001 ,0.000 
68015,4,0.000 ,0.003 ,4305.768 
10907,1,0.000 ,0.001 ,0.000 
43290,4,0.000 ,0.003 ,21437.154 
6182,2,0.000 ,0.001 ,0.000 
59801,2,0.000 ,0.001 ,0.000 
11535,2,0.000 ,0.001 ,8636.000 
51045,1,0.000 ,0.000 ,0.000 
16907,7,0.000 ,0.007 ,32721.764 
32247,2,0.000 ,0.001 ,0.000 
47441,2,0.000 ,0.002 ,0.000 
51259,3,0.000 ,0.003 ,2214.111 
66259,2,0.000 ,0.001 ,0.000 
12462,2,0.000 ,0.001 ,0.000 
10211,7,0.000 ,0.013 ,36475.875 
43745,1,0.000 ,0.001 ,0.000 
43750,1,0.000 ,0.001 ,0.000 
3469,4,0.000 ,0.003 ,5192.465 
13017,2,0.000 ,0.001 ,0.000 
64616,1,0.000 ,0.001 ,0.000 
23171,5,0.000 ,0.018 ,199.137 
9643,1,0.000 ,0.003 ,0.000 
50627,5,0.000 ,0.007 ,21234.092 
51518,2,0.000 ,0.004 ,0.000 
50572,3,0.000 ,0.004 ,8636.000 
39471,1,0.000 ,0.001 ,0.000 
21997,1,0.000 ,0.000 ,0.000 
37112,6,0.000 ,0.006 ,4718.827 
50518,4,0.000 ,0.004 ,915.689 
894,1,0.000 ,0.001 ,0.000 
20549,5,0.000 ,0.007 ,6990.723 
62261,3,0.000 ,0.001 ,17271.000 
25285,1,0.000 ,0.001 ,0.000 
68386,1,0.000 ,0.001 ,0.000 
68417,2,0.000 ,0.001 ,25902.000 
1559,3,0.000 ,0.006 ,0.000 
8705,2,0.000 ,0.003 ,0.000 
35215,3,0.000 ,0.004 ,2836.654 
45771,4,0.000 ,0.004 ,286.956 
48733,5,0.000 ,0.007 ,5630.829 
56444,2,0.000 ,0.004 ,0.000 
59653,3,0.000 ,0.005 ,0.000 
29953,4,0.000 ,0.005 ,9703.919 
11013,3,0.000 ,0.005 ,0.000 
19811,3,0.000 ,0.004 ,0.000 
22938,4,0.000 ,0.007 ,1492.889 
47714,3,0.000 ,0.004 ,0.000 
16269,4,0.000 ,0.011 ,323.105 
724,3,0.000 ,0.004 ,8636.000 
63324,1,0.000 ,0.003 ,0.000 
64579,2,0.000 ,0.003 ,0.000 
32780,2,0.000 ,0.001 ,8636.000 
65665,4,0.000 ,0.004 ,17270.000 
66251,1,0.000 ,0.000 ,0.000 
278,3,0.000 ,0.003 ,0.000 
28270,1,0.000 ,0.002 ,0.000 
53282,5,0.000 ,0.004 ,16964.011 
22609,4,0.000 ,0.005 ,7676.058 
1597,2,0.000 ,0.002 ,2925.951 
56247,1,0.000 ,0.004 ,0.000 
53309,1,0.000 ,0.001 ,0.000 
41544,4,0.000 ,0.006 ,0.000 
57547,4,0.000 ,0.006 ,0.000 
8595,2,0.000 ,0.002 ,0.000 
33265,3,0.000 ,0.002 ,7255.146 
40303,3,0.000 ,0.003 ,0.000 
46933,3,0.000 ,0.003 ,0.000 
296,2,0.000 ,0.002 ,0.000 
35482,2,0.000 ,0.001 ,0.000 
45570,2,0.000 ,0.001 ,0.000 
11515,2,0.000 ,0.001 ,0.000 
65217,2,0.000 ,0.001 ,0.000 
14490,3,0.000 ,0.003 ,0.000 
19836,3,0.000 ,0.003 ,0.000 
49076,2,0.000 ,0.002 ,0.000 
23030,3,0.000 ,0.002 ,17271.000 
678,1,0.000 ,0.001 ,0.000 
65121,1,0.000 ,0.001 ,0.000 
62977,2,0.000 ,0.001 ,0.000 
65305,2,0.000 ,0.001 ,0.000 
1147,10,0.000 ,0.011 ,38166.416 
55857,3,0.000 ,0.004 ,0.000 
58653,8,0.000 ,0.009 ,12780.583 
17488,1,0.000 ,0.001 ,0.000 
26661,6,0.000 ,0.006 ,8636.000 
11009,5,0.000 ,0.006 ,0.000 
42859,5,0.000 ,0.006 ,0.000 
13832,5,0.000 ,0.006 ,737.673 
32417,4,0.000 ,0.008 ,0.000 
46859,3,0.000 ,0.005 ,0.000 
68570,1,0.000 ,0.002 ,0.000 
32606,6,0.000 ,0.006 ,7422.897 
65133,1,0.000 ,0.001 ,0.000 
50749,2,0.000 ,0.003 ,0.000 
43230,2,0.000 ,0.004 ,0.000 
45562,3,0.000 ,0.004 ,8636.000 
18462,1,0.000 ,0.001 ,0.000 
46542,2,0.000 ,0.006 ,0.000 
30956,1,0.000 ,0.001 ,0.000 
40592,5,0.000 ,0.007 ,11412.356 
38076,5,0.000 ,0.006 ,0.000 
42396,5,0.000 ,0.006 ,0.000 
48727,2,0.000 ,0.002 ,0.000 
58988,5,0.000 ,0.006 ,0.000 
21166,2,0.000 ,0.001 ,0.000 
23936,2,0.000 ,0.001 ,0.000 
34671,1,0.000 ,0.001 ,0.000 
15441,2,0.000 ,0.001 ,0.000 
41541,4,0.000 ,0.003 ,5572.800 
38316,2,0.000 ,0.002 ,0.000 
38484,7,0.000 ,0.007 ,9392.449 
52749,1,0.000 ,0.001 ,0.000 
10256,7,0.000 ,0.009 ,75061.258 
10655,1,0.000 ,0.001 ,0.000 
40327,5,0.000 ,0.007 ,10451.507 
58856,5,0.000 ,0.004 ,8009.057 
46357,4,0.000 ,0.003 ,18705.333 
48674,3,0.000 ,0.002 ,7194.167 
31301,2,0.000 ,0.001 ,0.000 
32264,2,0.000 ,0.001 ,0.000 
63203,1,0.000 ,0.001 ,0.000 
2516,1,0.000 ,0.002 ,0.000 
3923,1,0.000 ,0.002 ,0.000 
14356,1,0.000 ,0.002 ,0.000 
21570,2,0.000 ,0.003 ,0.000 
67026,2,0.000 ,0.003 ,0.000 
68009,1,0.000 ,0.002 ,0.000 
18253,3,0.000 ,0.004 ,0.000 
40360,2,0.000 ,0.003 ,0.000 
66890,2,0.000 ,0.003 ,0.000 
7591,1,0.000 ,0.002 ,0.000 
53999,1,0.000 ,0.002 ,0.000 
54043,1,0.000 ,0.002 ,0.000 
54698,3,0.000 ,0.003 ,1504.433 
58824,1,0.000 ,0.002 ,0.000 
44877,3,0.000 ,0.002 ,0.000 
52431,2,0.000 ,0.002 ,0.000 
54809,1,0.000 ,0.001 ,0.000 
59949,3,0.000 ,0.002 ,0.000 
5436,5,0.000 ,0.006 ,1022.896 
31840,4,0.000 ,0.004 ,0.000 
53627,6,0.000 ,0.005 ,3802.150 
54619,7,0.000 ,0.008 ,15114.475 
23545,3,0.000 ,0.002 ,0.000 
61024,3,0.000 ,0.002 ,0.000 
747,4,0.000 ,0.003 ,0.000 
22239,4,0.000 ,0.003 ,0.000 
38422,1,0.000 ,0.001 ,0.000 
59790,4,0.000 ,0.003 ,0.000 
62767,4,0.000 ,0.003 ,0.000 
39583,1,0.000 ,0.001 ,0.000 
6168,5,0.000 ,0.003 ,3644.222 
39946,2,0.000 ,0.002 ,0.000 
1973,3,0.000 ,0.003 ,2572.864 
29129,4,0.000 ,0.004 ,2085.417 
30904,3,0.000 ,0.003 ,0.000 
30905,3,0.000 ,0.003 ,0.000 
51162,2,0.000 ,0.002 ,0.000 
60758,3,0.000 ,0.003 ,0.500 
60759,2,0.000 ,0.002 ,0.000 
68734,2,0.000 ,0.002 ,0.000 
18441,3,0.000 ,0.003 ,17271.000 
5494,1,0.000 ,0.001 ,0.000 
9606,1,0.000 ,0.001 ,0.000 
11410,2,0.000 ,0.001 ,0.000 
34505,1,0.000 ,0.001 ,0.000 
10908,2,0.000 ,0.005 ,0.000 
11099,6,0.000 ,0.011 ,0.000 
43801,3,0.000 ,0.004 ,974.298 
47603,1,0.000 ,0.002 ,0.000 
50569,1,0.000 ,0.002 ,0.000 
742,1,0.000 ,0.003 ,0.000 
10947,2,0.000 ,0.001 ,3746.298 
15396,2,0.000 ,0.001 ,1040.423 
38327,7,0.000 ,0.007 ,37752.577 
11083,2,0.000 ,0.002 ,0.000 
32762,1,0.000 ,0.001 ,0.000 
63331,1,0.000 ,0.001 ,0.000 
12295,5,0.000 ,0.002 ,43167.000 
9214,1,0.000 ,0.001 ,0.000 
17671,3,0.000 ,0.002 ,8636.000 
23824,1,0.000 ,0.001 ,0.000 
54049,2,0.000 ,0.001 ,0.000 
30412,1,0.000 ,0.001 ,0.000 
34179,2,0.000 ,0.003 ,0.000 
35644,2,0.000 ,0.003 ,0.000 
1849,3,0.000 ,0.002 ,0.000 
13355,4,0.000 ,0.003 ,4050.154 
15018,3,0.000 ,0.002 ,0.000 
32179,1,0.000 ,0.001 ,0.000 
62550,3,0.000 ,0.002 ,2898.776 
62923,1,0.000 ,0.001 ,0.000 
4920,3,0.000 ,0.003 ,8636.000 
21522,1,0.000 ,0.001 ,0.000 
14764,2,0.000 ,0.002 ,0.000 
21448,3,0.000 ,0.003 ,0.000 
31251,3,0.000 ,0.003 ,0.000 
46857,2,0.000 ,0.002 ,8636.000 
58704,3,0.000 ,0.003 ,0.000 
43095,5,0.000 ,0.004 ,15690.026 
176,1,0.000 ,0.000 ,0.000 
55636,5,0.000 ,0.008 ,5091.091 
12363,4,0.000 ,0.007 ,0.000 
39039,4,0.000 ,0.007 ,0.000 
52714,4,0.000 ,0.007 ,0.000 
53752,1,0.000 ,0.001 ,0.000 
29599,5,0.000 ,0.006 ,0.000 
47263,13,0.000 ,0.010 ,56908.592 
47939,6,0.000 ,0.006 ,9239.526 
58424,5,0.000 ,0.006 ,0.000 
40580,1,0.000 ,0.000 ,0.000 
55266,2,0.000 ,0.011 ,0.000 
66168,2,0.000 ,0.002 ,0.000 
