Id,Name,degree,pageranks,eigencentrality,betweenesscentrality
6640,18885,6,0.000 ,0.012 ,2237.103 
6641,68125,8,0.000 ,0.008 ,28245.533 
6642,4255,1,0.000 ,0.006 ,0.000 
6643,19283,1,0.000 ,0.002 ,0.000 
6644,26979,2,0.000 ,0.003 ,2211.174 
6645,27937,1,0.000 ,0.002 ,0.000 
6646,45697,5,0.000 ,0.003 ,52580.453 
6647,17304,2,0.000 ,0.003 ,34532.000 
6648,38332,2,0.000 ,0.004 ,0.000 
6649,44068,2,0.000 ,0.002 ,204.127 
6650,62306,4,0.000 ,0.004 ,8435.873 
6651,28491,2,0.000 ,0.002 ,0.000 
6652,52464,1,0.000 ,0.001 ,0.000 
6653,51376,1,0.000 ,0.000 ,0.000 
6654,58834,1,0.000 ,0.001 ,0.000 
6655,16574,2,0.000 ,0.003 ,0.000 
6656,34204,2,0.000 ,0.003 ,0.000 
6657,50483,1,0.000 ,0.002 ,0.000 
6658,6976,1,0.000 ,0.004 ,0.000 
6659,56971,1,0.000 ,0.004 ,0.000 
6660,9691,4,0.000 ,0.006 ,0.000 
6661,24780,2,0.000 ,0.003 ,8636.000 
6662,46852,3,0.000 ,0.005 ,0.000 
6663,41049,4,0.000 ,0.010 ,404.946 
6664,58552,1,0.000 ,0.001 ,0.000 
6665,37313,2,0.000 ,0.001 ,0.000 
6666,38742,2,0.000 ,0.005 ,8636.000 
6667,48090,1,0.000 ,0.004 ,0.000 
6668,19181,2,0.000 ,0.001 ,0.000 
6669,23544,2,0.000 ,0.001 ,0.000 
6670,5657,3,0.000 ,0.002 ,0.500 
6671,8973,1,0.000 ,0.001 ,0.000 
6672,8974,1,0.000 ,0.001 ,0.000 
6673,30563,2,0.000 ,0.001 ,0.000 
6674,30565,2,0.000 ,0.001 ,0.000 
6675,60605,1,0.000 ,0.001 ,0.000 
6676,16765,2,0.000 ,0.002 ,0.000 
6677,25675,4,0.000 ,0.004 ,2976.040 
6678,53245,2,0.000 ,0.002 ,469.828 
6679,18351,2,0.000 ,0.002 ,0.000 
6680,48829,6,0.000 ,0.008 ,4571.276 
6681,51605,2,0.000 ,0.002 ,0.000 
6682,51606,4,0.000 ,0.007 ,0.000 
6683,58076,4,0.000 ,0.007 ,0.000 
6684,22015,1,0.000 ,0.001 ,0.000 
6685,55816,1,0.000 ,0.001 ,0.000 
6686,19489,1,0.000 ,0.001 ,0.000 
6687,45495,9,0.000 ,0.016 ,29174.919 
6688,9110,5,0.000 ,0.013 ,23457.491 
6689,10289,1,0.000 ,0.001 ,0.000 
6690,19488,15,0.000 ,0.023 ,128304.982 
6691,35697,5,0.000 ,0.007 ,6257.275 
6692,40409,3,0.000 ,0.004 ,0.000 
6693,10549,1,0.000 ,0.005 ,0.000 
6694,27743,2,0.000 ,0.002 ,0.000 
6695,60025,2,0.000 ,0.002 ,0.000 
6696,50331,1,0.000 ,0.001 ,0.000 
6697,13884,5,0.000 ,0.006 ,47942.950 
6698,6046,1,0.000 ,0.001 ,0.000 
6699,17300,8,0.000 ,0.010 ,67029.758 
6700,58549,2,0.000 ,0.005 ,0.000 
6701,2678,3,0.000 ,0.002 ,0.500 
6702,14107,2,0.000 ,0.002 ,0.000 
6703,64835,2,0.000 ,0.002 ,0.000 
6704,65354,1,0.000 ,0.001 ,0.000 
6705,47713,1,0.000 ,0.001 ,0.000 
6706,16211,5,0.000 ,0.006 ,5664.674 
6707,30503,2,0.000 ,0.002 ,0.000 
6708,40382,2,0.000 ,0.002 ,0.000 
6709,8638,2,0.000 ,0.001 ,17270.000 
6710,8864,1,0.000 ,0.001 ,0.000 
6711,66901,1,0.000 ,0.001 ,0.000 
6712,12000,3,0.000 ,0.003 ,879.176 
6713,9791,2,0.000 ,0.003 ,0.000 
6714,39370,1,0.000 ,0.002 ,0.000 
6715,66940,2,0.000 ,0.003 ,0.000 
6716,66941,1,0.000 ,0.002 ,0.000 
6717,10025,3,0.000 ,0.006 ,0.000 
6718,12890,7,0.000 ,0.008 ,21379.749 
6719,23755,5,0.000 ,0.010 ,37.683 
6720,48264,3,0.000 ,0.006 ,0.000 
6721,6084,3,0.000 ,0.004 ,2578.521 
6722,38895,2,0.000 ,0.003 ,0.000 
6723,56265,1,0.000 ,0.003 ,0.000 
6724,25328,3,0.000 ,0.003 ,0.000 
6725,30868,6,0.000 ,0.012 ,34711.050 
6726,62045,2,0.000 ,0.003 ,0.000 
6727,68457,5,0.000 ,0.006 ,11331.508 
6728,2842,3,0.000 ,0.002 ,17270.000 
6729,10310,2,0.000 ,0.001 ,0.000 
6730,68470,2,0.000 ,0.001 ,0.000 
6731,16821,3,0.000 ,0.003 ,13154.911 
6732,31810,5,0.000 ,0.005 ,0.000 
6733,33047,5,0.000 ,0.005 ,0.000 
6734,56249,3,0.000 ,0.003 ,4572.314 
6735,57146,1,0.000 ,0.001 ,0.000 
6736,68744,2,0.000 ,0.002 ,0.000 
6737,4132,4,0.000 ,0.003 ,16957.739 
6738,14654,2,0.000 ,0.002 ,0.000 
6739,38734,5,0.000 ,0.005 ,5779.360 
6740,50957,2,0.000 ,0.002 ,0.000 
6741,51144,1,0.000 ,0.001 ,0.000 
6742,64703,1,0.000 ,0.001 ,0.000 
6743,65385,1,0.000 ,0.002 ,0.000 
6744,31307,2,0.000 ,0.002 ,0.000 
6745,2762,1,0.000 ,0.002 ,0.000 
6746,28410,3,0.000 ,0.003 ,60410.000 
6747,55737,2,0.000 ,0.001 ,0.000 
6748,66945,2,0.000 ,0.001 ,0.000 
6749,42775,1,0.000 ,0.002 ,0.000 
6750,10295,4,0.000 ,0.002 ,18379.905 
6751,727,4,0.000 ,0.003 ,0.000 
6752,40385,4,0.000 ,0.003 ,0.000 
6753,16586,2,0.000 ,0.001 ,8636.000 
6754,47430,1,0.000 ,0.001 ,0.000 
6755,2829,4,0.000 ,0.006 ,13265.404 
6756,39925,3,0.000 ,0.005 ,0.000 
6757,56384,2,0.000 ,0.003 ,0.000 
6758,14495,5,0.000 ,0.005 ,37769.471 
6759,42283,1,0.000 ,0.001 ,0.000 
6760,58785,2,0.000 ,0.003 ,0.000 
6761,31314,1,0.000 ,0.002 ,0.000 
6762,20167,1,0.000 ,0.002 ,0.000 
6763,13095,5,0.000 ,0.009 ,1754.062 
6764,62676,6,0.000 ,0.010 ,8255.155 
6765,30834,4,0.000 ,0.004 ,0.333 
6766,31004,6,0.000 ,0.005 ,3.333 
6767,31908,3,0.000 ,0.003 ,0.000 
6768,36777,4,0.000 ,0.004 ,0.333 
6769,41908,4,0.000 ,0.004 ,0.333 
6770,59871,3,0.000 ,0.003 ,0.000 
6771,24769,4,0.000 ,0.008 ,17270.000 
6772,68178,3,0.000 ,0.007 ,0.000 
6773,12194,2,0.000 ,0.004 ,0.000 
6774,43576,6,0.000 ,0.010 ,17518.941 
6775,16934,2,0.000 ,0.002 ,0.000 
6776,40560,2,0.000 ,0.003 ,0.000 
6777,49086,4,0.000 ,0.004 ,1707.256 
6778,49333,2,0.000 ,0.003 ,0.000 
6779,62544,3,0.000 ,0.004 ,0.000 
6780,8607,1,0.000 ,0.002 ,0.000 
6781,35040,2,0.000 ,0.007 ,0.000 
6782,67935,4,0.000 ,0.005 ,17270.000 
6783,20610,2,0.000 ,0.001 ,0.000 
6784,32260,2,0.000 ,0.001 ,0.000 
6785,5264,1,0.000 ,0.001 ,0.000 
6786,15668,1,0.000 ,0.001 ,0.000 
6787,65688,1,0.000 ,0.001 ,0.000 
6788,65692,4,0.000 ,0.003 ,4337.639 
6789,25345,1,0.000 ,0.001 ,0.000 
6790,48307,1,0.000 ,0.001 ,0.000 
6791,51416,1,0.000 ,0.001 ,0.000 
6792,62439,1,0.000 ,0.001 ,0.000 
6793,3378,4,0.000 ,0.003 ,7749.072 
6794,3582,2,0.000 ,0.002 ,0.000 
6795,36911,2,0.000 ,0.002 ,0.000 
6796,45756,2,0.000 ,0.003 ,3778.239 
6797,49151,3,0.000 ,0.003 ,0.000 
6798,67654,1,0.000 ,0.001 ,0.000 
6799,11445,2,0.000 ,0.001 ,0.000 
6800,57061,2,0.000 ,0.001 ,0.000 
6801,53684,1,0.000 ,0.001 ,0.000 
6802,63991,8,0.000 ,0.006 ,38846.500 
6803,300,6,0.000 ,0.006 ,21575.500 
6804,30451,4,0.000 ,0.003 ,8636.000 
6805,47230,1,0.000 ,0.001 ,0.000 
6806,57092,3,0.000 ,0.002 ,0.000 
6807,63274,3,0.000 ,0.002 ,0.000 
6808,63333,3,0.000 ,0.002 ,0.000 
6809,49184,2,0.000 ,0.002 ,1164.665 
6810,52835,2,0.000 ,0.002 ,524.875 
6811,57372,1,0.000 ,0.001 ,0.000 
6812,25866,5,0.000 ,0.005 ,21683.257 
6813,37653,4,0.000 ,0.004 ,3082.902 
6814,11087,4,0.000 ,0.003 ,229.881 
6815,36605,4,0.000 ,0.003 ,229.881 
6816,23744,1,0.000 ,0.001 ,0.000 
6817,16477,1,0.000 ,0.001 ,0.000 
6818,19744,1,0.000 ,0.001 ,0.000 
6819,5439,1,0.000 ,0.001 ,0.000 
6820,41520,1,0.000 ,0.001 ,0.000 
6821,64959,5,0.000 ,0.005 ,2189.641 
6822,6218,4,0.000 ,0.007 ,4317.000 
6823,40680,3,0.000 ,0.005 ,803.344 
6824,41101,3,0.000 ,0.006 ,288.405 
6825,50996,5,0.000 ,0.007 ,12953.000 
6826,12661,1,0.000 ,0.001 ,0.000 
6827,66359,2,0.000 ,0.001 ,17270.000 
6828,20892,2,0.000 ,0.001 ,1401.013 
6829,42493,1,0.000 ,0.001 ,0.000 
6830,55937,1,0.000 ,0.001 ,0.000 
6831,26652,3,0.000 ,0.015 ,0.000 
6832,38361,5,0.000 ,0.003 ,3416.017 
6833,41094,1,0.000 ,0.001 ,0.000 
6834,68501,1,0.000 ,0.001 ,0.000 
6835,9940,3,0.000 ,0.004 ,0.000 
6836,19904,10,0.000 ,0.040 ,18982.108 
6837,47598,2,0.000 ,0.002 ,0.000 
6838,23821,3,0.000 ,0.002 ,0.500 
6839,35208,2,0.000 ,0.002 ,0.000 
6840,41342,1,0.000 ,0.001 ,0.000 
6841,60443,2,0.000 ,0.002 ,0.000 
6842,23132,4,0.000 ,0.003 ,17270.000 
6843,11957,4,0.000 ,0.017 ,9326.308 
6844,31409,4,0.000 ,0.021 ,723.244 
6845,30614,2,0.000 ,0.004 ,0.000 
6846,6531,5,0.000 ,0.005 ,6864.546 
6847,30363,3,0.000 ,0.004 ,0.000 
6848,34141,4,0.000 ,0.004 ,8636.000 
6849,46517,7,0.000 ,0.007 ,5941.948 
6850,62878,2,0.000 ,0.002 ,0.000 
6851,38787,5,0.000 ,0.006 ,0.000 
6852,50489,5,0.000 ,0.006 ,0.000 
6853,59705,5,0.000 ,0.006 ,0.000 
6854,16857,3,0.000 ,0.002 ,1152.368 
6855,45187,1,0.000 ,0.001 ,0.000 
6856,16512,2,0.000 ,0.006 ,0.000 
6857,24774,2,0.000 ,0.007 ,0.000 
6858,57253,2,0.000 ,0.006 ,0.000 
6859,61032,2,0.000 ,0.006 ,8636.000 
6860,13443,4,0.000 ,0.003 ,25902.000 
6861,23993,4,0.000 ,0.004 ,1588.810 
6862,51576,2,0.000 ,0.002 ,0.000 
6863,44287,1,0.000 ,0.001 ,0.000 
6864,66474,9,0.000 ,0.012 ,8636.000 
6865,14762,8,0.000 ,0.012 ,0.000 
6866,19714,9,0.000 ,0.013 ,5242.698 
6867,31860,8,0.000 ,0.012 ,0.000 
6868,36772,8,0.000 ,0.012 ,0.000 
6869,47943,8,0.000 ,0.012 ,0.000 
6870,51985,8,0.000 ,0.012 ,0.000 
6871,53323,1,0.000 ,0.001 ,0.000 
6872,58458,2,0.000 ,0.002 ,8636.000 
6873,22205,2,0.000 ,0.003 ,0.000 
6874,24004,2,0.000 ,0.003 ,0.000 
6875,56320,5,0.000 ,0.006 ,8771.491 
6876,58784,2,0.000 ,0.003 ,0.000 
6877,65252,3,0.000 ,0.003 ,51786.000 
6878,53617,2,0.000 ,0.002 ,0.000 
6879,9398,1,0.000 ,0.001 ,0.000 
6880,9949,2,0.000 ,0.001 ,0.000 
6881,14657,4,0.000 ,0.003 ,27780.172 
6882,42231,2,0.000 ,0.001 ,0.000 
6883,45945,1,0.000 ,0.001 ,0.000 
6884,9706,2,0.000 ,0.004 ,0.000 
6885,20076,2,0.000 ,0.005 ,0.000 
6886,54789,2,0.000 ,0.004 ,0.000 
6887,49678,2,0.000 ,0.003 ,0.000 
6888,16730,1,0.000 ,0.002 ,0.000 
6889,19977,3,0.000 ,0.005 ,1854.209 
6890,32834,1,0.000 ,0.002 ,0.000 
6891,36406,2,0.000 ,0.002 ,0.000 
6892,59171,3,0.000 ,0.002 ,8636.000 
6893,61336,7,0.000 ,0.006 ,9215.482 
6894,57272,1,0.000 ,0.000 ,0.000 
6895,49545,1,0.000 ,0.001 ,0.000 
6896,11409,3,0.000 ,0.002 ,0.000 
6897,12660,3,0.000 ,0.002 ,0.000 
6898,36621,3,0.000 ,0.002 ,0.000 
6899,26827,5,0.000 ,0.004 ,13970.157 
6900,21752,4,0.000 ,0.004 ,745.366 
6901,5424,2,0.000 ,0.002 ,0.000 
6902,10656,2,0.000 ,0.002 ,0.000 
6903,28376,4,0.000 ,0.003 ,4038.150 
6904,41135,2,0.000 ,0.002 ,0.000 
6905,20666,1,0.000 ,0.001 ,0.000 
6906,55931,1,0.000 ,0.005 ,0.000 
6907,31420,3,0.000 ,0.005 ,17270.000 
6908,33212,2,0.000 ,0.005 ,0.000 
6909,40936,5,0.000 ,0.009 ,264.199 
6910,41194,1,0.000 ,0.004 ,0.000 
6911,41392,5,0.000 ,0.007 ,10703.650 
6912,41409,2,0.000 ,0.006 ,0.000 
6913,43797,1,0.000 ,0.004 ,0.000 
6914,43798,1,0.000 ,0.004 ,0.000 
6915,50937,3,0.000 ,0.006 ,12.382 
6916,53515,2,0.000 ,0.002 ,0.000 
6917,60806,1,0.000 ,0.001 ,0.000 
6918,12264,4,0.000 ,0.005 ,3328.624 
6919,56090,2,0.000 ,0.002 ,0.000 
6920,67821,2,0.000 ,0.002 ,0.000 
6921,2558,2,0.000 ,0.002 ,0.000 
6922,8255,2,0.000 ,0.002 ,0.000 
6923,40937,2,0.000 ,0.003 ,0.000 
6924,9925,2,0.000 ,0.007 ,905.406 
6925,68388,1,0.000 ,0.001 ,0.000 
6926,57445,1,0.000 ,0.001 ,0.000 
6927,754,1,0.000 ,0.001 ,0.000 
6928,6836,2,0.000 ,0.001 ,0.000 
6929,22333,2,0.000 ,0.002 ,817.925 
6930,30314,1,0.000 ,0.001 ,0.000 
6931,52031,2,0.000 ,0.002 ,0.000 
6932,68735,2,0.000 ,0.001 ,0.000 
6933,3781,2,0.000 ,0.002 ,0.000 
6934,39332,2,0.000 ,0.002 ,0.000 
6935,11742,5,0.000 ,0.004 ,24144.258 
6936,22968,3,0.000 ,0.003 ,927.208 
6937,26632,4,0.000 ,0.003 ,4952.507 
6938,32545,1,0.000 ,0.001 ,0.000 
6939,39929,4,0.000 ,0.003 ,11743.046 
6940,26427,5,0.000 ,0.006 ,11539.176 
6941,49544,1,0.000 ,0.001 ,0.000 
6942,7755,2,0.000 ,0.001 ,0.000 
6943,10576,4,0.000 ,0.004 ,0.000 
6944,16476,8,0.000 ,0.008 ,7808.208 
6945,20289,4,0.000 ,0.005 ,0.000 
6946,20471,11,0.000 ,0.009 ,33710.208 
6947,27741,5,0.000 ,0.005 ,0.250 
6948,37626,7,0.000 ,0.008 ,74486.226 
6949,44862,4,0.000 ,0.004 ,0.000 
6950,44359,5,0.000 ,0.004 ,10402.996 
6951,32448,5,0.000 ,0.003 ,8550.470 
6952,56709,3,0.000 ,0.002 ,0.000 
6953,65198,3,0.000 ,0.002 ,0.000 
6954,11097,2,0.000 ,0.003 ,0.000 
6955,21395,1,0.000 ,0.002 ,0.000 
6956,41099,2,0.000 ,0.003 ,0.000 
6957,10172,1,0.000 ,0.001 ,0.000 
6958,16064,3,0.000 ,0.002 ,17270.000 
6959,26541,3,0.000 ,0.003 ,4865.449 
6960,63791,2,0.000 ,0.001 ,8636.000 
6961,37219,8,0.000 ,0.005 ,41508.925 
6962,49430,1,0.000 ,0.001 ,0.000 
6963,62785,1,0.000 ,0.000 ,0.000 
6964,23525,3,0.000 ,0.002 ,17271.000 
6965,23529,1,0.000 ,0.001 ,0.000 
6966,67317,1,0.000 ,0.001 ,0.000 
6967,60108,1,0.000 ,0.001 ,0.000 
6968,11930,3,0.000 ,0.009 ,1169.588 
6969,54333,1,0.000 ,0.006 ,0.000 
6970,9915,1,0.000 ,0.001 ,0.000 
6971,23723,4,0.000 ,0.008 ,1775.001 
6972,15225,1,0.000 ,0.001 ,0.000 
6973,20138,4,0.000 ,0.002 ,17271.000 
6974,3921,1,0.000 ,0.001 ,0.000 
6975,44936,2,0.000 ,0.002 ,0.000 
6976,15357,2,0.000 ,0.001 ,0.000 
6977,20113,2,0.000 ,0.001 ,0.000 
6978,42727,3,0.000 ,0.002 ,17270.000 
6979,28095,5,0.000 ,0.005 ,53322.931 
6980,44998,1,0.000 ,0.003 ,0.000 
6981,53442,2,0.000 ,0.004 ,0.000 
6982,31157,2,0.000 ,0.002 ,0.000 
6983,4623,2,0.000 ,0.002 ,877.041 
6984,47969,3,0.000 ,0.003 ,0.000 
6985,962,4,0.000 ,0.004 ,19959.406 
6986,12368,4,0.000 ,0.006 ,6677.867 
6987,15617,11,0.000 ,0.017 ,60045.511 
6988,46872,1,0.000 ,0.002 ,0.000 
6989,47451,4,0.000 ,0.004 ,12632.100 
6990,57091,4,0.000 ,0.003 ,22203.016 
6991,63889,2,0.000 ,0.002 ,145.037 
6992,51565,6,0.000 ,0.004 ,26282.745 
6993,1053,2,0.000 ,0.003 ,0.000 
6994,29018,1,0.000 ,0.001 ,0.000 
6995,43566,6,0.000 ,0.016 ,1381.061 
6996,45420,2,0.000 ,0.003 ,0.000 
6997,45884,5,0.000 ,0.005 ,1708.848 
6998,51161,1,0.000 ,0.002 ,0.000 
6999,52194,2,0.000 ,0.002 ,0.000 
7000,65213,4,0.000 ,0.003 ,17270.000 
7001,28118,2,0.000 ,0.001 ,0.000 
7002,59715,2,0.000 ,0.001 ,0.000 
7003,66621,8,0.000 ,0.007 ,12946.500 
7004,25792,5,0.000 ,0.005 ,0.000 
7005,26180,5,0.000 ,0.005 ,0.000 
7006,38375,4,0.000 ,0.004 ,0.000 
7007,40061,10,0.000 ,0.008 ,30216.500 
7008,43590,4,0.000 ,0.004 ,0.000 
7009,44547,4,0.000 ,0.004 ,0.000 
7010,67150,5,0.000 ,0.005 ,0.000 
7011,14352,2,0.000 ,0.002 ,0.000 
7012,55873,2,0.000 ,0.002 ,0.000 
7013,41486,2,0.000 ,0.002 ,0.000 
7014,54810,2,0.000 ,0.002 ,0.000 
7015,62376,2,0.000 ,0.002 ,0.000 
7016,12168,2,0.000 ,0.002 ,0.000 
7017,40192,2,0.000 ,0.001 ,0.000 
7018,49511,1,0.000 ,0.001 ,0.000 
7019,52042,2,0.000 ,0.001 ,0.000 
7020,27931,1,0.000 ,0.003 ,0.000 
7021,59081,4,0.000 ,0.011 ,2420.051 
7022,2514,1,0.000 ,0.001 ,0.000 
7023,22569,3,0.000 ,0.004 ,0.000 
7024,22571,2,0.000 ,0.003 ,0.000 
7025,38747,3,0.000 ,0.004 ,0.000 
7026,13099,3,0.000 ,0.003 ,0.000 
7027,27074,3,0.000 ,0.003 ,0.000 
7028,64931,5,0.000 ,0.003 ,17271.000 
7029,68177,1,0.000 ,0.001 ,0.000 
7030,34268,3,0.000 ,0.004 ,0.000 
7031,45649,1,0.000 ,0.001 ,0.000 
7032,61020,7,0.000 ,0.006 ,48874.646 
7033,25515,2,0.000 ,0.002 ,0.000 
7034,38438,2,0.000 ,0.002 ,0.000 
7035,24317,1,0.000 ,0.001 ,0.000 
7036,28119,2,0.000 ,0.002 ,0.000 
7037,34122,2,0.000 ,0.002 ,0.000 
7038,53737,2,0.000 ,0.004 ,0.000 
7039,40808,1,0.000 ,0.001 ,0.000 
7040,15201,1,0.000 ,0.001 ,0.000 
7041,42880,10,0.000 ,0.015 ,7191.676 
7042,44755,4,0.000 ,0.008 ,451.115 
7043,26460,1,0.000 ,0.001 ,0.000 
7044,10542,1,0.000 ,0.001 ,0.000 
7045,59304,1,0.000 ,0.001 ,0.000 
7046,11958,2,0.000 ,0.002 ,0.000 
7047,13584,2,0.000 ,0.005 ,0.000 
7048,26630,2,0.000 ,0.002 ,0.000 
7049,57656,3,0.000 ,0.004 ,592.707 
7050,9930,1,0.000 ,0.001 ,0.000 
7051,32171,6,0.000 ,0.006 ,37955.265 
7052,32265,1,0.000 ,0.001 ,0.000 
7053,16671,6,0.000 ,0.007 ,16159.173 
7054,13138,3,0.000 ,0.002 ,0.000 
7055,58709,4,0.000 ,0.004 ,3093.663 
7056,59883,2,0.000 ,0.004 ,0.000 
7057,21753,1,0.000 ,0.001 ,0.000 
7058,39586,1,0.000 ,0.001 ,0.000 
7059,5914,4,0.000 ,0.004 ,10344.992 
7060,35867,4,0.000 ,0.004 ,3.093 
7061,37292,5,0.000 ,0.005 ,1420.889 
7062,39202,6,0.000 ,0.006 ,11475.247 
7063,41011,2,0.000 ,0.003 ,0.000 
7064,60580,4,0.000 ,0.004 ,177.185 
7065,63242,4,0.000 ,0.004 ,3.093 
7066,9821,6,0.000 ,0.005 ,9281.272 
7067,14477,2,0.000 ,0.002 ,0.000 
7068,44297,5,0.000 ,0.005 ,645.272 
7069,44599,4,0.000 ,0.004 ,0.000 
7070,62670,3,0.000 ,0.003 ,0.000 
7071,15778,1,0.000 ,0.001 ,0.000 
7072,52432,2,0.000 ,0.002 ,0.000 
7073,7141,2,0.000 ,0.003 ,0.000 
7074,22121,4,0.000 ,0.004 ,384.163 
7075,40410,2,0.000 ,0.003 ,0.000 
7076,40519,1,0.000 ,0.002 ,0.000 
7077,62877,4,0.000 ,0.006 ,2575.729 
7078,64172,2,0.000 ,0.002 ,0.000 
7079,9303,1,0.000 ,0.001 ,0.000 
7080,17511,1,0.000 ,0.001 ,0.000 
7081,21521,1,0.000 ,0.001 ,0.000 
7082,39321,1,0.000 ,0.001 ,0.000 
7083,62446,1,0.000 ,0.001 ,0.000 
7084,5498,1,0.000 ,0.001 ,0.000 
7085,56679,2,0.000 ,0.003 ,8636.000 
7086,58162,4,0.000 ,0.004 ,34936.238 
7087,13153,8,0.000 ,0.009 ,0.000 
7088,3922,8,0.000 ,0.009 ,0.000 
7089,4892,9,0.000 ,0.011 ,69032.000 
7090,10408,8,0.000 ,0.009 ,0.000 
7091,37393,8,0.000 ,0.009 ,0.000 
7092,56185,8,0.000 ,0.009 ,0.000 
7093,57052,8,0.000 ,0.009 ,0.000 
7094,57209,8,0.000 ,0.009 ,0.000 
7095,65303,8,0.000 ,0.009 ,0.000 
7096,5601,2,0.000 ,0.001 ,8636.000 
7097,49453,1,0.000 ,0.000 ,0.000 
7098,6482,2,0.000 ,0.001 ,0.000 
7099,21910,2,0.000 ,0.001 ,0.000 
7100,25371,2,0.000 ,0.001 ,0.000 
7101,39086,2,0.000 ,0.001 ,0.000 
7102,27897,1,0.000 ,0.001 ,0.000 
7103,36602,1,0.000 ,0.001 ,0.000 
7104,47681,2,0.000 ,0.002 ,43160.000 
7105,35060,2,0.000 ,0.002 ,0.000 
7106,35044,2,0.000 ,0.002 ,0.000 
7107,3191,3,0.000 ,0.003 ,0.000 
7108,7498,2,0.000 ,0.002 ,0.000 
7109,47543,3,0.000 ,0.003 ,0.000 
7110,51784,2,0.000 ,0.006 ,0.000 
7111,53514,1,0.000 ,0.005 ,0.000 
7112,22553,1,0.000 ,0.001 ,0.000 
7113,58320,1,0.000 ,0.001 ,0.000 
7114,65818,1,0.000 ,0.001 ,0.000 
7115,14501,3,0.000 ,0.003 ,0.000 
7116,28974,1,0.000 ,0.002 ,0.000 
7117,37238,6,0.000 ,0.005 ,14565.664 
7118,40274,5,0.000 ,0.005 ,14307.103 
7119,42329,3,0.000 ,0.004 ,13241.957 
7120,55497,5,0.000 ,0.006 ,10333.180 
7121,62609,1,0.000 ,0.005 ,0.000 
7122,181,3,0.000 ,0.005 ,2220.797 
7123,15200,3,0.000 ,0.003 ,0.000 
7124,28160,1,0.000 ,0.001 ,0.000 
7125,42951,4,0.000 ,0.003 ,8636.000 
7126,40042,2,0.000 ,0.001 ,0.000 
7127,62742,2,0.000 ,0.001 ,0.000 
7128,24002,3,0.000 ,0.003 ,13008.352 
7129,12211,4,0.000 ,0.002 ,43164.000 
7130,582,4,0.000 ,0.002 ,17270.000 
7131,14088,2,0.000 ,0.001 ,0.000 
7132,28652,1,0.000 ,0.001 ,0.000 
7133,3579,1,0.000 ,0.001 ,0.000 
7134,18550,3,0.000 ,0.003 ,244.822 
7135,21301,10,0.000 ,0.012 ,34468.162 
7136,52195,1,0.000 ,0.003 ,0.000 
7137,26367,2,0.000 ,0.001 ,0.000 
7138,62779,2,0.000 ,0.001 ,0.000 
7139,41343,2,0.000 ,0.008 ,0.000 
7140,23788,10,0.000 ,0.006 ,57951.937 
7141,22430,4,0.000 ,0.003 ,6153.937 
7142,22847,2,0.000 ,0.002 ,0.000 
7143,27824,3,0.000 ,0.002 ,0.000 
7144,38333,1,0.000 ,0.001 ,0.000 
7145,55858,1,0.000 ,0.001 ,0.000 
7146,62695,3,0.000 ,0.002 ,0.000 
7147,66588,3,0.000 ,0.002 ,0.000 
7148,66639,1,0.000 ,0.001 ,0.000 
7149,68015,4,0.000 ,0.003 ,4305.768 
7150,10907,1,0.000 ,0.001 ,0.000 
7151,43290,4,0.000 ,0.003 ,21437.154 
7152,6182,2,0.000 ,0.001 ,0.000 
7153,59801,2,0.000 ,0.001 ,0.000 
7154,11535,2,0.000 ,0.001 ,8636.000 
7155,51045,1,0.000 ,0.000 ,0.000 
7156,16907,7,0.000 ,0.007 ,32721.764 
7157,32247,2,0.000 ,0.001 ,0.000 
7158,47441,2,0.000 ,0.002 ,0.000 
7159,51259,3,0.000 ,0.003 ,2214.111 
7160,66259,2,0.000 ,0.001 ,0.000 
7161,12462,2,0.000 ,0.001 ,0.000 
7162,10211,7,0.000 ,0.013 ,36475.875 
7163,43745,1,0.000 ,0.001 ,0.000 
7164,43750,1,0.000 ,0.001 ,0.000 
7165,3469,4,0.000 ,0.003 ,5192.465 
7166,13017,2,0.000 ,0.001 ,0.000 
7167,64616,1,0.000 ,0.001 ,0.000 
7168,23171,5,0.000 ,0.018 ,199.137 
7169,9643,1,0.000 ,0.003 ,0.000 
7170,50627,5,0.000 ,0.007 ,21234.092 
7171,51518,2,0.000 ,0.004 ,0.000 
7172,50572,3,0.000 ,0.004 ,8636.000 
7173,39471,1,0.000 ,0.001 ,0.000 
7174,21997,1,0.000 ,0.000 ,0.000 
7175,37112,6,0.000 ,0.006 ,4718.827 
7176,50518,4,0.000 ,0.004 ,915.689 
7177,894,1,0.000 ,0.001 ,0.000 
7178,20549,5,0.000 ,0.007 ,6990.723 
7179,62261,3,0.000 ,0.001 ,17271.000 
7180,25285,1,0.000 ,0.001 ,0.000 
7181,68386,1,0.000 ,0.001 ,0.000 
7182,68417,2,0.000 ,0.001 ,25902.000 
7183,1559,3,0.000 ,0.006 ,0.000 
7184,8705,2,0.000 ,0.003 ,0.000 
7185,35215,3,0.000 ,0.004 ,2836.654 
7186,45771,4,0.000 ,0.004 ,286.956 
7187,48733,5,0.000 ,0.007 ,5630.829 
7188,56444,2,0.000 ,0.004 ,0.000 
7189,59653,3,0.000 ,0.005 ,0.000 
7190,29953,4,0.000 ,0.005 ,9703.919 
7191,11013,3,0.000 ,0.005 ,0.000 
7192,19811,3,0.000 ,0.004 ,0.000 
