Id,Label,度,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality,Modularity Class
726,726,11,3.310507674144038,123.84052265894144,0.02694030467174364,7
1049,1049,14,3.179456906729634,1432.5038058489963,0.03383128027569919,7
629,629,5,3.7898465171192446,22.952242682012894,0.0284675386696654,7
715,715,3,3.882526564344746,7.652666210913041,0.012793069546306837,7
1028,1028,3,3.8913813459268005,7.8941924241769685,0.012793069546306837,7
651,651,9,3.485832349468713,202.29604274328122,0.03601572519910818,3
720,720,4,3.7898465171192446,109.58691781817959,0.0146514602179512,6
696,696,2,3.975796930342385,3.9636388792704533,0.012793069546306837,7
717,717,1,0.0,0.0,0.012793069546306837,7
718,718,1,0.0,0.0,0.012793069546306837,7
750,750,1,0.0,0.0,0.012793069546306837,7
1476,1476,4,4.313459268004722,123.92413436069704,0.013537605339269537,7
1705,1705,1,0.0,0.0,0.009402322463586136,7
728,728,17,3.3270365997638724,2277.036806507324,0.044088002378474385,9
261,261,4,6.402597402597403,7.897162833423202,0.031213844119127546,5
471,471,4,0.0,0.0,0.02195634956312049,0
1566,1566,4,4.044273907910272,33.795462216748994,0.02236658812159639,0
1872,1872,4,3.9970484061393154,1349.3581995514944,0.010339541398916212,5
423,423,30,3.188311688311688,1504.1992463515057,0.06313729347454378,7
1035,1035,2,4.1759149940968125,12.256775332174893,0.004655062180362994,2
1054,1054,6,3.372491145218418,29.25651689795704,0.003491219179819562,7
801,801,12,3.154073199527745,688.5704519013863,0.03176635190276142,6
1454,1454,3,4.912042502951594,385.2415481828311,0.010588478656999236,7
1455,1455,1,0.0,0.0,0.002249687828749899,0
749,749,20,3.2113341204250294,1112.5924932329488,0.03652246526895115,7
1093,1093,13,3.077331759149941,2340.0727703672005,0.022107937156207985,5
1194,1194,2,4.569067296340023,3.160486028054871,0.0030570754510435344,6
1746,1746,5,3.7739079102715465,121.51628792258579,0.0056161975053603905,5
1158,1158,30,3.02125147579693,5221.17301638724,0.05859118207351121,1
1673,1673,7,3.5283353010625738,221.12334284506076,0.02308352217047099,1
980,980,13,3.1227863046044866,291.1392468368707,0.01448242798807291,7
497,497,11,3.645218417945691,409.12178231760873,0.030549688867381655,4
1272,1272,22,3.179456906729634,424.28075885962386,0.017345564094613693,0
727,727,13,3.2136953955135774,418.45144701637264,0.01986621012451966,0
1037,1037,16,3.38370720188902,133.11975526213837,0.008207025800626254,1
1038,1038,13,3.117473435655254,286.2495227526235,0.008276775996258113,5
1752,1752,3,3.538370720188902,59.87492243273781,0.004880258758069364,0
1796,1796,18,3.115702479338843,3148.124032441177,0.02077398466156305,0
1730,1730,12,2.9964580873671784,1171.8658746443182,0.006677229256451274,1
390,390,2,4.481700118063754,4.007936507936508,0.0034822484857501682,0
1508,1508,14,3.5336481700118063,627.5750312378499,0.031952920605333175,0
1447,1447,4,3.606257378984652,1782.280594881626,0.006775680454744065,5
1009,1009,8,3.3896103896103895,72.06889792062753,0.007092892873989338,0
1314,1314,5,3.807556080283353,88.53248971135424,0.012936415673017489,0
1213,1213,17,3.1404958677685952,2340.647274277459,0.01453497159664506,7
1044,1044,5,3.5484061393152304,25.27684025577919,0.009559221035306851,9
1319,1319,6,3.8010625737898467,63.157077520424075,0.00772544667098398,0
1479,1479,4,3.7260920897284535,44.9021290753775,0.009017948483875719,2
1292,1292,9,3.3642266824085008,176.40141026379334,0.014533702638526047,7
1289,1289,6,3.5997638724911454,143.93683893116503,0.014020584348880176,5
1588,1588,5,3.347697756788666,75.31093716128785,0.0036360696010729883,9
1545,1545,14,3.037780401416765,2228.621836302897,0.004800131234759225,0
1591,1591,2,0.0,0.0,0.004411028388424517,0
1754,1754,2,3.6741440377804016,24.14642349683813,9.134027616016668E-4,0
729,729,3,0.0,0.0,0.028681533087340304,9
805,805,11,3.239079102715466,1995.630308125841,0.00404247451088113,9
1500,1500,6,3.5200708382526567,240.1325552479825,0.012969645569976908,0
812,812,8,3.58913813459268,468.0350477318451,0.014045599626540093,0
1398,1398,4,3.8417945690672965,37.757289653120694,0.002653295647632205,9
1810,1810,1,0.0,0.0,0.002653295647632205,0
1619,1619,21,3.0873671782762693,880.2999392841078,0.010558321358685235,9
1642,1642,9,3.1427728613569323,607.7264776936481,5.004066970843785E-4,2
995,995,11,3.1741440377804016,444.2308148813522,0.012229401039370267,0
1623,1623,4,3.7243211334120425,10.667271224111282,0.005225618911958659,0
1516,1516,2,4.17827626918536,1.7037946599761153,9.570559483872005E-4,0
821,821,9,3.4315230224321134,343.436661152717,0.004896881741523969,7
1654,1654,1,0.0,0.0,9.570559483872005E-4,7
1551,1551,6,3.820543093270366,359.554550711678,0.01801307939905959,9
1177,1177,2,3.8789846517119244,3.108759906220174,0.002590755859671667,9
1514,1514,6,3.727272727272727,1712.5656215978324,0.00871860708825894,0
1727,1727,15,2.9716646989374262,476.12635135568564,0.006014496141821954,0
1734,1734,3,4.025974025974026,520.8990577364373,0.006014496141821954,0
1839,1839,9,3.2343565525383706,6972.032763330474,0.004467591952662132,0
1836,1836,17,3.1942148760330578,2900.490656122389,7.976937837004053E-4,5
1700,1700,6,3.342384887839433,151.50528380110455,7.976937837004053E-4,0
1258,1258,1,1.0,0.0,0.0,8
137,137,3,1.0,76.84699505756863,0.015810960168898377,2
231,231,1,0.0,0.0,0.004782445572529564,1
1334,1334,4,3.422668240850059,81.05121053451883,0.03252785128260416,4
553,553,6,3.73258559622196,49.18160079711761,0.03823614831475127,2
417,417,2,0.0,0.0,0.04548186184345014,4
441,441,6,4.131050767414404,269.43035426534766,0.06624119801467086,4
500,500,3,0.0,0.0,0.04924595221712218,4
556,556,4,0.0,0.0,0.06358659382324755,2
932,932,4,4.0,18.41626232332488,0.03623438698087507,4
948,948,1,0.0,0.0,0.03252785128260416,4
1431,1431,6,3.612160566706021,707.8471164538845,0.043610883729185555,0
1070,1070,5,3.5041322314049586,60.46539948961561,0.014003954058665266,7
470,470,8,3.7880755608028336,70.48916689629722,0.02309212983522897,0
966,966,16,3.30814639905549,1299.9540238472744,0.021684824985893032,9
1094,1094,2,4.082054309327036,5.605930176754116,0.004105190286851014,9
1702,1702,1,0.0,0.0,0.005129551734660986,4
1660,1660,1,0.0,0.0,0.00937375426661167,5
1201,1201,1,0.0,0.0,0.008869910057702567,9
1250,1250,1,0.0,0.0,0.008869910057702567,9
589,589,6,3.910271546635183,195.18294550869606,0.01811653213132735,6
1391,1391,5,0.0,0.0,0.034351988398694695,9
804,804,2,0.0,0.0,0.011851258156301945,2
442,442,12,3.3187721369539553,1783.1373420176371,0.02464826315054525,0
657,657,6,3.6629279811097994,384.2922668536504,0.012122863987846483,1
877,877,1,0.0,0.0,0.004059643302437523,7
880,880,1,0.0,0.0,0.004059643302437523,7
961,961,2,3.844746162927981,17.93295936775065,0.005944158677914657,0
1867,1867,1,0.0,0.0,0.005944158677914657,7
793,793,20,3.446871310507674,1613.7842424538865,0.010453422212750299,5
1389,1389,1,0.0,0.0,0.004090701617186074,5
1301,1301,2,0.0,0.0,0.004847356067484417,2
1224,1224,11,3.4173553719008263,1413.0859226277132,0.018542512871118078,7
1268,1268,11,3.2467532467532467,392.9323662336326,0.015328670768646984,7
1659,1659,1,0.0,0.0,0.0011412400725927547,8
1808,1808,5,3.4297520661157024,259.3319932515765,0.00655770950669761,0
1722,1722,1,0.0,0.0,0.01733275824871215,5
443,443,10,3.2113341204250294,682.3549922514227,0.009152996921167297,5
612,612,6,3.5442739079102714,83.4522835362729,0.01400963924124142,2
1581,1581,1,0.0,0.0,0.013220910484347103,4
1671,1671,2,5.718417945690673,0.0,0.013220910484347103,4
1381,1381,21,3.094451003541913,941.8475825081941,0.03398915180184158,7
875,875,2,0.0,0.0,0.014906332808510399,2
934,934,8,3.6977567886658798,1354.8977236655078,0.015298724561330598,4
1716,1716,7,3.4043683589138136,377.87604528324744,0.007827739296375525,2
275,275,1,1.5,0.0,0.0,2
25,25,3,1.0,89.64265026857711,0.008163549612879697,2
953,953,7,3.6186540731995276,44.98021162019596,0.004387653064967214,6
54,54,4,5.1770956316410865,1286.8105337326328,0.02070757210778461,0
253,253,1,0.0,0.0,0.003887246367882833,0
416,416,4,3.976387249114522,48.75817426072339,0.010930565881258798,9
785,785,7,3.574380165289256,164.5252131686231,0.0065318636043951855,0
855,855,2,0.0,0.0,0.006580866777524877,2
1101,1101,17,3.063754427390791,144.7010917758593,0.0066486819832859605,7
1202,1202,2,3.9285714285714284,5.19676431421408,0.003887246367882833,0
1388,1388,1,0.0,0.0,0.003887246367882833,0
1432,1432,1,0.0,0.0,0.003887246367882833,0
1615,1615,1,0.0,0.0,0.003887246367882833,0
1636,1636,5,3.9716646989374262,401.27873386240043,0.006376371037008148,0
1604,1604,1,0.0,0.0,0.027625794935538798,1
742,742,1,0.0,0.0,0.005779490715269116,1
1176,1176,5,3.871310507674144,7.768050764509158,0.003497625626822852,1
1040,1040,5,3.560802833530106,177.8402660226751,0.011775819250322936,3
1462,1462,1,0.0,0.0,0.011275412553238556,7
913,913,28,3.038961038961039,2894.3310113845328,0.031450255968166294,7
996,996,9,3.1988200589970504,0.0,0.0,3
1739,1739,6,3.320543093270366,840.1106432423762,0.006604731776942316,0
650,650,4,0.0,0.0,0.011650151809653066,3
1109,1109,1,0.0,0.0,0.0012521570902374844,3
1865,1865,9,3.91086186540732,1606.9728077707448,0.00934079921097632,0
1498,1498,1,0.0,0.0,0.0034708137275605492,1
1162,1162,3,3.6595870206489676,0.0,0.0,7
1264,1264,3,4.3264462809917354,8.949164501249125,0.010809711205741705,5
660,660,6,3.6109799291617475,64.66125500753692,0.014540342570530034,8
1341,1341,1,0.0,0.0,0.010809711205741705,5
1656,1656,3,3.782172373081464,36.226180870955275,0.002480457928277504,0
1561,1561,4,3.4132231404958677,5.859670869716988,0.003497625626822852,4
841,841,17,3.1328217237308147,4277.007046102374,0.04572910112148124,8
568,568,3,5.176505312868949,2.5042342146302543,0.008501404779043195,7
1165,1165,5,3.4049586776859506,16.704748182371382,0.003497625626822852,1
1599,1599,1,0.0,0.0,0.003497625626822852,1
1686,1686,17,3.15702479338843,199.4966020999987,0.0024214981958730103,0
1876,1876,8,3.5347877358490565,0.0,0.0,0
1880,1880,1,0.0,0.0,5.004066970843785E-4,0
850,850,1,0.0,0.0,0.005847464651527935,5
1394,1394,2,0.0,0.0,0.016875979247896734,2
1676,1676,9,3.4014167650531286,378.4796745921985,0.006085699449421765,1
1179,1179,3,4.0590318772136955,11.547481430754841,0.005882229203145536,5
1725,1725,4,3.872491145218418,18.050882258033763,0.003142585300264804,7
1695,1695,1,0.0,0.0,0.003142585300264804,5
1298,1298,5,3.5336481700118063,402.74514118029344,0.024324501540424006,0
292,292,2,0.0,0.0,0.005810691360545332,1
1787,1787,1,0.0,0.0,0.0031070130678076944,1
450,450,3,0.0,0.0,0.021941329077128018,4
1680,1680,3,4.400236127508855,973.054051893646,0.011161575863829503,4
1679,1679,4,3.523022432113341,117.67410276996648,0.006568724690927906,6
1536,1536,1,0.0,0.0,0.005468623240507305,0
1830,1830,1,0.0,0.0,0.005468623240507305,0
920,920,2,3.678866587957497,33.29074340994183,0.011028514596368808,2
1022,1022,4,3.3819362455726094,61.20786965308684,0.011028514596368808,7
490,490,2,0.0,0.0,0.019688647067564395,2
524,524,1,0.0,0.0,0.011028514596368808,2
565,565,1,0.0,0.0,0.011028514596368808,2
1114,1114,6,4.151711924439197,170.49828997843935,0.01966774304915914,3
1635,1635,2,0.0,0.0,0.01249707428885279,2
1817,1817,1,0.0,0.0,0.011028514596368808,2
1818,1818,1,0.0,0.0,0.011028514596368808,2
1819,1819,1,0.0,0.0,0.011028514596368808,2
1820,1820,1,0.0,0.0,0.011028514596368808,2
1821,1821,1,0.0,0.0,0.011028514596368808,2
1822,1822,1,0.0,0.0,0.011028514596368808,2
1823,1823,1,0.0,0.0,0.011028514596368808,2
1824,1824,1,0.0,0.0,0.011028514596368808,2
1825,1825,1,0.0,0.0,0.011028514596368808,2
1826,1826,1,0.0,0.0,0.011028514596368808,2
1827,1827,1,0.0,0.0,0.011028514596368808,2
572,572,3,0.0,0.0,0.032841215752285394,2
702,702,1,0.0,0.0,0.006481784189578969,6
1322,1322,2,0.0,0.0,0.024471096970203558,0
734,734,12,3.074380165289256,397.8826123849892,0.01787863369339676,0
813,813,2,0.0,0.0,0.012464041763248092,2
1067,1067,1,0.0,0.0,0.009770421353606057,0
1257,1257,1,0.0,0.0,0.009770421353606057,0
1446,1446,2,4.131641086186541,5.473470160932774,0.002520179005721162,8
1305,1305,2,4.558441558441558,13.893536675694515,0.018339176477239216,7
940,940,16,3.023022432113341,1269.7903831258502,0.022221731902683277,2
981,981,4,4.06788665879575,19.881928687802812,0.01025931182358685,7
1437,1437,4,3.9149940968122787,1760.4024868076065,0.0030542349076187673,5
1841,1841,1,0.0,0.0,0.00893663999051033,1
227,227,3,3.66469893742621,22.02292871496817,9.36676529913636E-4,0
1488,1488,18,3.2119244391971664,8198.493784960205,0.0014311439533758181,0
1877,1877,2,0.0,0.0,0.004816819092442834,0
1889,1889,2,0.0,0.0,0.0018777301701473265,0
1870,1870,2,3.6711924439197166,76.25578583056947,6.74252526072026E-4,0
1875,1875,3,4.188902007083826,40.75392099158667,0.0024153643026413847,0
1884,1884,1,0.0,0.0,6.74252526072026E-4,0
1885,1885,1,0.0,0.0,6.74252526072026E-4,0
1886,1886,1,0.0,0.0,6.74252526072026E-4,0
1887,1887,1,0.0,0.0,6.74252526072026E-4,0
600,600,22,2.999409681227863,1861.5847573072022,0.028123296652915568,7
1316,1316,8,3.4834710743801653,100.48095336106012,0.01012754641868947,6
1712,1712,4,5.628689492325856,4042.957570037639,0.0039671852555777515,2
1855,1855,1,0.0,0.0,0.0039671852555777515,0
1861,1861,1,0.0,0.0,0.0039671852555777515,0
1592,1592,2,3.771546635182999,81.10590933033839,0.003008867362648725,2
1547,1547,2,0.0,0.0,0.003949243747459872,2
1576,1576,9,3.257969303423849,627.2070326890065,0.00659538966197571,7
1785,1785,2,3.48141592920354,0.0,0.0,2
1789,1789,12,2.9704840613931522,731.147097882198,0.004142566566370807,0
1771,1771,11,3.023612750885478,1780.7582839586328,0.0026499156205257767,0
1791,1791,3,3.4442477876106197,0.0,0.0,1
1724,1724,22,2.857142857142857,9285.098170860783,0.0040736772674827065,0
1878,1878,9,3.198702830188679,0.0,0.0,0
1864,1864,3,3.448967551622419,6.684958661560559,5.004066970843785E-4,0
682,682,4,0.0,0.0,0.041810472013188556,0
579,579,3,0.0,0.0,0.031142447183063995,6
761,761,7,3.552538370720189,24.132271665308014,0.0038859575683025246,4
747,747,5,4.263282172373081,1712.7234317933996,0.03025980092514721,4
1424,1424,6,4.082054309327036,1710.1408447587364,0.010175412868761296,3
1834,1834,1,0.0,0.0,0.007552680860211812,7
1835,1835,1,0.0,0.0,0.007552680860211812,7
584,584,2,0.0,0.0,0.03221407986066024,2
550,550,2,0.0,0.0,0.017696604308899046,4
459,459,2,0.0,0.0,0.04273225085259819,2
866,866,4,4.071428571428571,106.68384520634311,0.027766973058776876,2
304,304,4,4.362455726092089,1702.387154555189,0.027453077796742595,2
444,444,1,0.0,0.0,0.024156111397337796,2
613,613,2,0.0,0.0,0.025384191512245347,2
887,887,3,0.0,0.0,0.028819525296477674,2
888,888,1,0.0,0.0,0.024156111397337796,2
889,889,1,0.0,0.0,0.024156111397337796,2
890,890,2,0.0,0.0,0.026895755300218514,2
891,891,1,0.0,0.0,0.024156111397337796,2
892,892,1,0.0,0.0,0.024156111397337796,2
894,894,1,0.0,0.0,0.024156111397337796,2
895,895,1,0.0,0.0,0.024156111397337796,2
896,896,1,0.0,0.0,0.024156111397337796,2
897,897,1,0.0,0.0,0.024156111397337796,2
900,900,2,0.0,0.0,0.02512806972082351,2
902,902,1,0.0,0.0,0.024156111397337796,2
904,904,1,0.0,0.0,0.024156111397337796,2
905,905,1,0.0,0.0,0.024156111397337796,2
910,910,1,0.0,0.0,0.024156111397337796,2
911,911,1,0.0,0.0,0.024156111397337796,2
630,630,2,0.0,0.0,0.0020594718186663164,1
775,775,3,0.0,0.0,0.008896519692135807,1
960,960,2,0.0,0.0,0.016958442551879546,0
1491,1491,8,3.7001180637544273,141.25512076463835,0.012943225662419004,0
484,484,6,3.487603305785124,104.40763759731844,0.007561284304592239,7
581,581,5,3.5879574970484063,1312.9040983925624,0.002332055821566844,0
976,976,2,0.0,0.0,0.0035051406941532955,4
1243,1243,2,4.144037780401416,0.0,0.0016558527058397985,1
1223,1223,3,4.272136953955136,3.0203823953823954,0.006491101462181025,2
457,457,3,3.9551357733175916,18.138936599884904,0.005899749410828579,2
1456,1456,1,0.0,0.0,0.003206129001186534,2
1457,1457,1,0.0,0.0,0.003206129001186534,2
1458,1458,1,0.0,0.0,0.003206129001186534,2
1459,1459,1,0.0,0.0,0.003206129001186534,2
1460,1460,1,0.0,0.0,0.003206129001186534,2
320,320,1,0.0,0.0,0.0019309634327569535,4
916,916,1,0.0,0.0,0.0046677681415034245,6
1320,1320,3,3.927981109799292,51.3087411328987,0.012954010560845965,7
763,763,1,0.0,0.0,0.00781568557521802,7
623,623,2,0.0,0.0,0.006388730998731564,3
1567,1567,1,0.0,0.0,0.004850978030125632,0
962,962,4,3.845336481700118,1333.9177086695552,0.002334800911575939,5
1709,1709,1,0.0,0.0,0.004913615928208251,7
914,914,2,0.0,0.0,0.009183147193850431,7
1688,1688,7,3.2963400236127507,325.5569741714553,0.003667766275835662,7
1685,1685,1,0.0,0.0,0.003667766275835662,6
1115,1115,1,0.0,0.0,0.016274529592292135,9
1057,1057,1,0.0,0.0,0.009670023936584388,7
1090,1090,2,4.312278630460448,16.063074909443927,0.0028024778406786906,4
1361,1361,2,4.181227863046045,10.885453287137349,0.0028024778406786906,0
1611,1611,2,1.0,1288.0,0.0028024778406786906,0
876,876,4,3.60271546635183,1712.8016714976152,0.003504440899933217,7
1170,1170,1,0.0,0.0,0.005449192333207153,5
526,526,2,4.913813459268004,0.0,0.003815849643256117,0
1354,1354,7,3.4704840613931522,1708.8746012220183,0.0032618423124875034,0
1355,1355,4,3.5714285714285716,33.03027273130692,0.004106083494241077,0
1366,1366,1,0.0,0.0,0.0015422362138249291,5
1890,1890,1,0.0,0.0,0.004595285888114896,0
1534,1534,3,3.6747343565525386,6.0200460139358105,0.001702579845966523,9
1410,1410,4,3.9120425029515937,249.96098161181794,0.0022029865430509016,9
1744,1744,5,3.4126328217237307,69.98557300059889,0.002739643902880729,0
1511,1511,2,0.0,0.0,0.003902018758191793,9
1579,1579,9,3.262536873156342,14.383997179436516,5.004066970843785E-4,0
1690,1690,3,3.5091445427728614,0.0,0.0,0
860,860,2,0.0,0.0,0.023224160608508574,9
1840,1840,2,0.0,0.0,0.015201082313681877,0
1842,1842,1,0.0,0.0,0.014700675616597499,0
1843,1843,2,0.0,0.0,0.015201082313681877,0
1849,1849,1,0.0,0.0,0.014700675616597499,0
1669,1669,24,3.068396226415094,1696.0,5.004066970843785E-4,7
979,979,2,4.268436578171092,3.6028420409999358,5.731919051722833E-4,2
1800,1800,2,3.7946902654867256,3390.0000000000005,5.731919051722833E-4,4
1852,1852,6,3.2863046044864226,506.288744261767,0.0012467059349527583,0
1544,1544,1,0.0,0.0,0.00301642127945601,6
1593,1593,1,0.0,0.0,0.004155222764853527,9
1735,1735,1,0.0,0.0,0.001193021686879297,0
1757,1757,1,0.0,0.0,0.001193021686879297,0
1775,1775,5,3.2519174041297934,0.0,0.0,2
937,937,1,0.0,0.0,0.013006290603834037,7
647,647,2,4.087367178276269,2.6300484311120096,0.002710207225502835,3
1393,1393,16,3.32172373081464,5618.333750256137,0.006549535039039507,3
1128,1128,2,4.179456906729634,1693.8105337326328,0.0015379895364465478,1
745,745,1,0.0,0.0,0.002085890939702372,7
1275,1275,1,0.0,0.0,0.009877290008602681,0
1667,1667,31,2.847967000589275,0.0,0.0,0
1684,1684,1,0.0,0.0,5.004066970843785E-4,0
171,171,1,5.2377581120943955,0.0,0.0,2
691,691,2,0.0,0.0,0.007396236122313295,0
946,946,1,0.0,0.0,0.0016647250595458573,0
947,947,1,0.0,0.0,0.0016647250595458573,0
1172,1172,1,0.0,0.0,0.0027280965948884694,9
1721,1721,1,1.0,0.0,0.0,2
680,680,3,3.8618654073199528,4.254920080568739,0.005731511062767442,4
522,522,4,3.6109799291617475,11.437821441035027,0.005731511062767442,7
653,653,1,0.0,0.0,0.005731511062767442,4
661,661,2,0.0,0.0,0.006889795798502611,4
663,663,2,0.0,0.0,0.014391643533963015,4
692,692,1,0.0,0.0,0.005731511062767442,4
693,693,1,0.0,0.0,0.005731511062767442,4
694,694,1,0.0,0.0,0.005731511062767442,4
695,695,1,0.0,0.0,0.005731511062767442,4
467,467,2,3.894923258559622,13.592923062348028,0.016576593993114074,7
510,510,1,0.0,0.0,0.016576593993114074,7
1633,1633,2,0.0,0.0,0.013954148916491656,8
1805,1805,1,0.0,0.0,0.013453742219407282,6
301,301,1,4.212389380530974,0.0,0.0,1
1531,1531,1,0.0,0.0,0.0030306506092361287,7
1464,1464,1,0.0,0.0,0.0023160849613517607,2
1465,1465,1,0.0,0.0,0.0023160849613517607,2
1466,1466,2,0.0,0.0,0.003040993536964264,2
1471,1471,1,0.0,0.0,0.0023160849613517607,2
1473,1473,1,0.0,0.0,0.0023160849613517607,2
1494,1494,2,0.0,0.0,0.0038022940658390732,1
106,106,2,4.272136953955136,24.029935871384538,0.0018583906716443605,6
883,883,7,3.9651711924439197,200.4036524964545,0.0055041858493047255,6
1045,1045,6,3.3740412979351033,0.0,0.0,3
1765,1765,2,3.8607669616519176,0.0,0.0,6
1583,1583,2,3.9970484061393154,5.759253373340237,0.0025102459491458807,5
1399,1399,4,3.7662337662337664,16.913720521560574,0.0025102459491458807,8
258,258,1,1.0,0.0,0.0,2
399,399,12,3.96165191740413,0.0,0.0,4
427,427,2,4.259433962264151,0.0,0.0,1
426,426,1,0.0,0.0,5.004066970843785E-4,1
965,965,2,3.8861356932153392,0.0,0.0,4
1364,1364,3,3.8158205430932703,19.933384712561107,9.549119486092342E-4,3
1492,1492,2,3.5324675324675323,49.295881557884314,9.549119486092342E-4,3
1225,1225,2,4.180637544273908,6.971711988991402,9.549119486092342E-4,3
1613,1613,1,0.0,0.0,9.549119486092342E-4,3
1859,1859,3,3.7787610619469025,0.0,0.0,0
1358,1358,14,3.2007083825265643,541.6395257747397,0.0032849724609944897,7
1096,1096,1,0.0,0.0,0.001255286546520684,4
906,906,1,0.0,0.0,0.0026093633301763714,4
954,954,5,3.320353982300885,0.0,0.0,6
973,973,7,3.230814639905549,1377.0018630556183,0.0017411117765693612,6
1697,1697,1,0.0,0.0,6.453078419244459E-4,6
1256,1256,7,3.4020070838252656,2215.958556742788,0.0019423628546226702,7
1503,1503,2,4.898465171192444,13.635751679458775,0.0011783901777336406,8
1883,1883,1,0.0,0.0,0.0033547028558053565,1
1328,1328,14,3.396103896103896,753.5398159374765,0.00492051966703922,7
485,485,2,4.206611570247934,0.0,0.00492051966703922,4
1625,1625,2,3.297935103244838,0.0,0.0,0
1008,1008,3,3.9439197166469895,44.28383816634986,0.008391533294951792,7
205,205,2,5.359504132231405,30.34422114811133,0.010316349922344693,2
999,999,7,3.26741440377804,157.6804723790581,0.010316349922344693,7
493,493,3,3.7728613569321534,0.0,0.0,7
685,685,1,3.8837758112094396,0.0,0.0,7
1267,1267,3,3.5799410029498526,0.0,0.0,3
1409,1409,4,3.7050147492625367,0.0,0.0,5
1668,1668,6,3.4415584415584415,69.31363081842188,0.002850877196229457,7
1219,1219,5,3.9722550177095632,512.0028556836855,0.004701752041554748,7
1486,1486,1,4.27905604719764,0.0,0.0,0
1575,1575,3,3.9179941002949854,0.0,0.0,8
1666,1666,1,0.0,0.0,0.0017411117765693612,0
1858,1858,1,0.0,0.0,0.0017411117765693612,0
1891,1891,1,0.0,0.0,0.0017411117765693612,0
1017,1017,2,3.669421487603306,15.350235392407965,0.0027036782927376377,1
1766,1766,1,0.0,0.0,0.0025404296339839668,5
1527,1527,1,3.6702064896755164,0.0,0.0,0
1400,1400,5,3.4935064935064934,1313.0244866847559,7.484903601894928E-4,0
1571,1571,1,0.0,0.0,7.484903601894928E-4,0
1755,1755,2,4.0566706021251475,28.497770424362795,0.0020901175540354758,0
1758,1758,6,3.2830188679245285,0.0,0.0,0
1845,1845,2,0.0,0.0,0.001000813394168757,0
1443,1443,3,3.7508854781582053,5.381978649829262,0.0017824035477278714,1
1632,1632,2,4.317591499409681,0.0,0.0017824035477278714,8
1628,1628,1,0.0,0.0,0.0017824035477278714,8
1729,1729,1,0.0,0.0,0.003030044842798129,6
1814,1814,4,3.637382075471698,0.0,0.0,4
1811,1811,3,3.477286135693215,161.09822682771778,5.004066970843785E-4,0
264,264,2,1.0,2.839336692900117,0.0031385317163563826,2
187,187,3,4.2206489675516226,1695.0000000000005,5.004066970843785E-4,2
1897,1897,1,5.21816037735849,0.0,0.0,2
206,206,1,3.713274336283186,0.0,0.0,6
1321,1321,3,4.311097992916174,5.127392437805686,5.890013860902494E-4,7
858,858,2,3.7787610619469025,0.0,0.0,1
412,412,1,0.0,0.0,0.00866013247119559,4
491,491,1,0.0,0.0,0.00866013247119559,4
506,506,1,0.0,0.0,0.00866013247119559,4
723,723,4,4.12219598583235,0.0,0.003914806975122566,9
760,760,9,3.353392330383481,0.0,0.0,9
1594,1594,6,3.661946902654867,0.0,0.0,1
1854,1854,1,4.258997050147492,0.0,0.0,0
1696,1696,1,0.0,0.0,0.0012034776440753012,6
1894,1894,1,0.0,0.0,0.0012034776440753012,6
1778,1778,1,4.070206489675516,0.0,0.0,6
1475,1475,2,3.896694214876033,0.0,0.002281811936630103,7
935,935,1,4.135693215339233,0.0,0.0,7
1555,1555,2,3.64070796460177,0.0,0.0,2
1732,1732,2,3.938053097345133,0.0,0.0,0
268,268,1,1.0,0.0,0.0,6
1186,1186,11,3.1948051948051948,1404.3561984747557,0.0020393914080680084,7
1816,1816,1,0.0,0.0,6.961531115988414E-4,7
1741,1741,30,3.0919811320754715,0.0,0.0,7
1832,1832,1,0.0,0.0,5.004066970843785E-4,7
1693,1693,1,0.0,0.0,0.0010767300058073788,8
1048,1048,1,0.0,0.0,0.0038824828896498135,9
803,803,1,0.0,0.0,8.202344783315973E-4,9
1535,1535,6,3.4348082595870206,0.0,0.0,0
1228,1228,2,4.338053097345132,0.0,0.0,9
435,435,2,3.814159292035398,0.0,0.0,7
1762,1762,4,3.421238938053097,0.0,0.0,5
1120,1120,4,3.87669616519174,0.0,0.0,9
1736,1736,2,4.391740412979351,0.0,0.0,4
730,730,1,0.0,0.0,0.0026630079745020305,9
1537,1537,2,4.573451327433628,0.0,0.0,8
1602,1602,3,4.263282172373081,5.977541163578457,6.652813942772772E-4,0
1442,1442,2,4.1976401179941005,0.0,0.0,6
776,776,5,3.4645808736717827,112.5175242048161,0.0012134732831365273,2
1242,1242,1,4.660766961651918,0.0,0.0,9
655,655,19,3.580399061032864,0.0,0.0,1
662,662,3,4.906784660766962,2.95,0.001000813394168757,1
633,633,2,0.0,0.0,0.001000813394168757,1
656,656,1,0.0,0.0,5.004066970843785E-4,1
664,664,1,0.0,0.0,5.004066970843785E-4,1
665,665,2,4.460766961651918,3.727261652899944,5.004066970843785E-4,1
668,668,1,0.0,0.0,5.004066970843785E-4,1
670,670,1,0.0,0.0,5.004066970843785E-4,1
671,671,1,0.0,0.0,5.004066970843785E-4,1
672,672,1,0.0,0.0,5.004066970843785E-4,1
1772,1772,3,3.4460176991150444,0.0,0.0,0
1617,1617,2,3.5817109144542774,0.0,0.0,7
789,789,1,4.616519174041298,0.0,0.0,9
1630,1630,2,3.6672566371681414,0.0,0.0,7
