Id,¶È,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality
2747,34,2.286456908,295.9823472,0.044412831
3041,34,2.350478796,745.7859857,0.031749652
2881,34,2.301504788,120.7524584,0.029911204
2861,34,2.361969904,126.3694233,0.02461711
2341,34,2.317373461,664.8699836,0.028729904
2383,34,2.285362517,843.2887116,0.026592152
608,34,2.34500684,176.1940931,0.027841015
1918,34,2.250341997,139.6433305,0.04145358
2071,34,2.300683995,167.345138,0.03030593
1976,34,2.31627907,169.3282101,0.02913892
611,34,2.581668947,1267.642653,0.015835988
1153,34,2.35622435,2212.327844,0.026093668
1299,34,2.299589603,628.6446751,0.033700146
1775,34,2.318467852,110.9512408,0.032205626
1720,34,2.331053352,116.5539019,0.027472021
1410,34,2.36497948,176.1184479,0.029603469
197,34,2.310259918,132.3395302,0.031752223
1522,34,2.369357045,567.2348194,0.032474864
1311,34,2.306155951,152.9188035,0.03500308
1288,34,2.325854993,94.97669966,0.028709093
1186,34,2.330779754,348.0862678,0.027249255
1054,34,2.391792066,94.05251286,0.027162223
920,34,2.290287278,226.9494433,0.032660223
914,34,2.331874145,139.1483615,0.031267557
829,34,2.333515732,29.9524729,0.040379574
464,34,2.261559508,190.8354433,0.034283736
2209,33,2.371819425,3870.587384,0.024404923
1084,33,2.380848153,1375.75594,0.026840911
2938,33,2.29247606,101.7476193,0.031466837
1500,33,2.357865937,92.67868951,0.03523023
1026,33,2.485909713,146.0613397,0.019946463
2683,33,2.285088919,110.815185,0.031057129
2660,33,2.409849521,116.286594,0.027381802
2626,33,2.326128591,232.3779299,0.032095862
1467,33,2.456087551,353.4359642,0.018957244
2548,33,2.306703146,96.67702784,0.030843939
2474,33,2.292202462,269.0195175,0.028003635
2149,33,2.421067031,4015.92704,0.020121628
2387,33,2.308891929,43.8815876,0.03684821
2373,33,2.45253078,166.0604542,0.020256609
2296,33,2.289740082,340.2459249,0.02980547
2293,33,2.415868673,230.6209854,0.02862915
1446,33,2.266757866,475.6937573,0.034792557
1917,33,2.377564979,184.4184447,0.024310041
1397,33,2.429822161,6177.364655,0.020655474
1855,33,2.30506156,72.71345216,0.032043752
1508,33,2.240492476,387.7580252,0.035401039
1465,33,2.481532148,488.1499027,0.018262808
1330,33,2.363611491,453.8284765,0.030859092
174,33,2.367989056,7358.386688,0.033442691
1129,33,2.378932969,102.1361959,0.026559079
550,33,2.365526676,229.7669067,0.027493393
594,33,2.386320109,96.46516162,0.025690344
1858,32,2.315458276,1472.979838,0.029323251
2245,32,2.239124487,389.9126987,0.033180943
3116,32,2.357592339,3755.093061,0.02634885
2978,32,2.433378933,59.1216178,0.034731883
2898,32,2.43994528,354.7969676,0.01676249
1513,32,2.389603283,300.1921305,0.024942525
2763,32,2.280437756,106.5575219,0.029225028
2619,32,2.3124487,3965.780781,0.025711591
2729,32,2.316826265,61.8593783,0.031110818
2593,32,2.321477428,89.96958236,0.029547837
948,32,2.271135431,784.4422755,0.030403504
2524,32,2.339261286,100.9704974,0.02938157
1044,32,2.458276334,252.5473194,0.021852118
1758,32,2.290834473,639.3925557,0.02877396
1792,32,2.418878249,271.8926394,0.020158482
2257,32,2.392065663,1419.734092,0.022272659
2302,32,2.341723666,191.2674082,0.031729951
2153,32,2.402188782,211.9050574,0.020440486
1254,32,2.332968536,75.61242992,0.03270436
2135,32,2.416963064,113.7613888,0.022710001
2122,32,2.268125855,81.64397761,0.032001897
2073,32,2.334883721,113.8757491,0.029374657
2072,32,2.497127223,57.10975434,0.021221819
1988,32,2.267578659,911.5773261,0.036346477
1638,32,2.456908345,1669.945812,0.028394248
1872,32,2.429822161,185.2239804,0.02410117
1797,32,2.283173735,203.722546,0.028663883
1504,32,2.403830369,176.440854,0.022972009
1452,32,2.343091655,111.6625771,0.024289054
1197,32,2.419151847,73.82604624,0.024156003
1193,32,2.347742818,78.33381234,0.028882852
1090,32,2.264021888,119.0143496,0.032540608
990,32,2.355677155,48.03536768,0.034613045
66,32,2.416963064,59.81982271,0.025918304
3651,31,2.406019152,381.6939104,0.023217463
374,31,2.395075239,7778.200315,0.021422242
2686,31,2.307250342,406.6404428,0.025581428
3089,31,2.338987688,65.07332546,0.027218343
2268,31,2.381942544,551.2755275,0.025602145
3001,31,2.340355677,220.0820723,0.027113098
2880,31,2.360601915,175.3990328,0.024760904
1676,31,2.314090287,344.2961045,0.033688411
1793,31,2.619151847,491.6714365,0.015434003
1195,31,2.476060192,73.20927432,0.021528029
1472,31,2.434199726,238.3219646,0.026128043
2500,31,2.506155951,275.1585721,0.02053604
1789,31,2.425991792,8080.543643,0.023787354
2415,31,2.280164159,97.20067058,0.033498427
2402,31,2.406566347,64.76733002,0.026800967
1688,31,2.327770178,3723.457556,0.028515372
1985,31,2.289740082,1982.639165,0.032441492
1922,31,2.300683995,133.5977326,0.03001198
1874,31,2.359233926,206.4705418,0.026165558
1851,31,2.304514364,61.19245697,0.031221505
1450,31,2.418878249,356.3343656,0.026109772
1329,31,2.371819425,179.143873,0.026266093
249,31,2.441586867,2347.757185,0.016790941
749,31,2.317647059,215.2910429,0.028963481
938,31,2.371819425,217.2245246,0.033206423
889,31,2.354856361,156.2763619,0.027784563
912,31,2.401094391,264.7273559,0.020658741
879,31,2.332968536,570.8800463,0.024930475
3620,30,2.423255814,308.8454863,0.022733837
3172,30,2.30506156,83.28460895,0.032164725
3015,30,2.264295486,1262.944739,0.036758071
3064,30,2.400820793,1046.329879,0.021156523
2986,30,2.318194254,356.4341429,0.026093322
2160,30,2.337072503,160.8649845,0.029173873
2670,30,2.369083447,783.06553,0.022436665
1680,30,2.32995896,249.6853843,0.026503601
2800,30,2.32749658,325.3656454,0.026180235
2212,30,2.352393981,3742.921373,0.028165605
2663,30,2.382216142,198.8053164,0.021216368
2120,30,2.359233926,219.2946497,0.023394476
2431,30,2.338987688,216.0154121,0.022061303
2519,30,2.442407661,279.1603328,0.030653094
1880,30,2.441860465,107.8449399,0.019987498
1049,30,2.470314637,887.1976232,0.02024738
2378,30,2.34500684,151.7734046,0.022282272
2369,30,2.459917921,1038.655008,0.018947707
2223,30,2.314911081,105.9583128,0.027104508
2278,30,2.293023256,72.48364565,0.029575299
1009,30,2.377838577,275.0101009,0.024083631
1703,30,2.314090287,315.998973,0.025078315
212,30,2.291108071,1075.912427,0.032844641
2099,30,2.276333789,974.7494242,0.033129487
2019,30,2.33625171,147.2492905,0.029415467
1943,30,2.354035568,2115.2921,0.024141727
1928,30,2.373187415,59.23939637,0.024888377
1813,30,2.286730506,228.3452547,0.027737388
700,30,2.382763338,748.8245674,0.029604632
1506,30,2.292202462,84.77592602,0.032984503
1230,30,2.262106703,3731.679272,0.037979376
1307,30,2.410396717,49.30260011,0.028165066
1154,30,2.377838577,220.4032913,0.02613499
1116,30,2.313269494,89.81318863,0.026050547
670,30,2.430095759,28.40414595,0.025185949
72,30,2.491655267,8558.287549,0.02029059
3167,29,2.372366621,50.43108774,0.02805476
3157,29,2.389876881,88.3879047,0.022306755
1973,29,2.339261286,204.6078779,0.029535718
2512,29,2.469220246,109.8413073,0.02092242
2525,29,2.429001368,808.3577719,0.018549028
3058,29,2.279343365,2521.476625,0.024066435
2522,29,2.291108071,417.883462,0.031683016
2133,29,2.390971272,111.1724139,0.022215843
2638,29,2.309165527,201.5167065,0.025699681
1516,29,2.7250342,240.917086,0.012412042
2095,29,2.414774282,3696.983875,0.024168869
2584,29,2.37373461,59.98206807,0.022671957
2576,29,2.488372093,78.5722999,0.016874594
2567,29,2.403009576,10889.61044,0.021105969
1764,29,2.353214774,297.0218369,0.02664781
2468,29,2.349658003,233.0916557,0.023217652
2325,29,2.430916553,182.1648336,0.018328883
2247,29,2.35622435,45.31316946,0.028410378
1593,29,2.485636115,114.8774232,0.019837083
2176,29,2.400820793,247.6997482,0.021553501
2210,29,2.361696306,135.6501669,0.026083997
2101,29,2.424350205,230.5961065,0.027890227
2097,29,2.380574555,51.51695898,0.02657297
958,29,2.379206566,1449.826619,0.024602075
1523,29,2.437209302,86.49918458,0.020448825
1923,29,2.462927497,138.0058372,0.018742389
1017,29,2.436114911,1402.468084,0.021879561
1795,29,2.338987688,2352.821054,0.024951047
1736,29,2.360328317,84.8887649,0.02472398
1689,29,2.308891929,3752.974904,0.025662757
1405,29,2.372366621,51.93430979,0.025683546
1404,29,2.316826265,62.13549317,0.0292847
1168,29,2.320656635,88.44839173,0.029981683
507,29,2.314363885,193.4112111,0.028164085
986,29,2.352667579,351.7615297,0.023718609
3145,29,2.324760602,64.91294133,0.029711298
296,29,2.395622435,22.3920892,0.034807944
488,29,2.403830369,85.15870658,0.02337024
3149,28,2.568536252,131.2561289,0.016321586
3140,28,2.366347469,162.4246039,0.026425634
3027,28,2.398905609,57.07120103,0.027444932
2956,28,2.419699042,80.78510167,0.021816571
2579,28,2.285636115,85.44239551,0.029999555
2616,28,2.287824897,183.1837245,0.02964411
2236,28,2.374555404,559.0133061,0.026212777
730,28,2.395075239,614.8015429,0.019883021
1325,28,2.389876881,162.8902495,0.02756249
1846,28,2.407113543,65.96239138,0.021850433
1881,28,2.383584131,240.6696518,0.019719448
1877,28,2.38002736,141.8254235,0.027247075
1867,28,2.302051984,189.1578324,0.030192231
1865,28,2.364705882,122.577919,0.026276435
1074,28,2.344733242,154.779461,0.027462391
1669,28,2.306155951,228.0918256,0.024704741
1594,28,2.342818057,57.68028138,0.024666847
1456,28,2.322845417,167.9490896,0.026587987
1292,28,2.387688098,78.31999851,0.022159207
1315,28,2.425170999,737.341296,0.02149784
1046,28,2.453077975,229.2178692,0.018640187
3637,27,2.575102599,61.66748488,0.058126348
3566,27,2.467852257,193.2330647,0.043665952
3138,27,2.383310534,49.64237967,0.023699467
3121,27,2.361696306,85.96801961,0.026778926
2174,27,2.388235294,5950.626304,0.01821913
2962,27,2.382763338,37.75671997,0.022514402
2214,27,2.331053352,3093.670263,0.021106266
2264,27,2.486456908,127.7280398,0.018300941
2888,27,2.435841313,3854.602972,0.020449044
1596,27,2.561969904,42.23865577,0.016214683
2795,27,2.379206566,131.8820634,0.022855925
2676,27,2.299316005,552.8723182,0.029321534
2641,27,2.319015048,62.48861299,0.027764632
587,27,2.281532148,3808.29469,0.02871319
1944,27,2.315458276,208.4897299,0.030830315
2419,27,2.345827633,144.6178822,0.022296976
1875,27,2.471682627,602.3567251,0.013686691
2350,27,2.422435021,51.07293943,0.0206329
2329,27,2.319015048,81.72384188,0.025131202
2317,27,2.425170999,109.6434255,0.021343894
2249,27,2.435841313,134.992674,0.02707998
2183,27,2.333242134,344.2266978,0.02732618
2179,27,2.400820793,132.8114826,0.020226998
2159,27,2.374008208,263.8976584,0.029920734
2110,27,2.335978112,263.0984954,0.028289203
1981,27,2.372640219,56.30675957,0.023183791
1752,27,2.313816689,380.0327134,0.023605391
1713,27,2.332968536,1551.997329,0.025949983
1510,27,2.29876881,90.81411542,0.029508295
1485,27,2.29630643,1104.854208,0.025071392
659,27,2.395348837,318.0845482,0.021979813
1322,27,2.279343365,42.44004367,0.032599577
1267,27,2.327222982,1030.753181,0.029114963
851,27,2.42872777,13.77523948,0.028965093
1172,27,2.416415869,76.95515736,0.019278669
1101,27,2.359233926,35.6627921,0.028976211
1006,27,2.474692202,82.09632309,0.01962651
884,27,2.331600547,37.26871169,0.02639215
719,27,2.264569083,75.38635398,0.034377708
498,27,2.391792066,281.2636793,0.023131534
487,27,2.43119015,65.26233932,0.021466094
187,27,2.37619699,14696.1402,0.025386177
3640,26,2.818331053,31.40839424,0.05628555
3618,26,2.676880985,62.04418377,0.052237897
3177,26,2.395075239,71.6399458,0.020999919
1418,26,2.389329685,4558.05326,0.022067012
3119,26,2.375376197,65.45961968,0.025086528
2521,26,2.481805746,285.707398,0.016589997
2393,26,2.439124487,757.1869176,0.017198569
2876,26,2.293844049,3719.666031,0.028653697
3057,26,2.419699042,1326.887601,0.020556719
2484,26,2.483173735,475.2129736,0.020392122
1433,26,2.383310534,526.0541017,0.020468517
2052,26,2.344186047,250.0788615,0.022372454
2946,26,2.422708618,349.0635434,0.019085111
2756,26,2.449794802,313.3684504,0.017276724
2942,26,2.424350205,52.38835503,0.026059509
1925,26,2.459097127,276.4217181,0.021139422
2516,26,2.459917921,134.6844968,0.017249632
2059,26,2.283447332,401.5272969,0.030452333
1697,26,2.448426813,97.54062251,0.017972371
2681,26,2.453625171,45.93322958,0.019558098
869,26,2.310259918,210.1245964,0.022605241
2631,26,2.462380301,3712.606352,0.022863261
2432,26,2.390971272,80.48221,0.020866839
2230,26,2.421067031,70.47321336,0.018900231
2361,26,2.320930233,63.15280352,0.026873194
2324,26,2.350478796,87.00058507,0.02494103
428,26,2.382763338,52.23110723,0.025230075
1062,26,2.482352941,3700.176207,0.019144155
2108,26,2.352120383,249.9506631,0.023666287
2077,26,2.399452804,70.78376513,0.02748341
762,26,2.418878249,267.2549235,0.01787223
1692,26,2.456361149,83.95256903,0.021558499
1766,26,2.487004104,177.2921009,0.015925683
1679,26,2.379206566,749.3053323,0.02427118
1483,26,2.323939808,79.0718384,0.025298556
1478,26,2.420519836,64.06133908,0.020337161
1447,26,2.338166895,97.74517658,0.024577909
1421,26,2.468125855,130.6225657,0.019266713
1368,26,2.35129959,374.5079844,0.024741452
1175,26,2.442681259,822.6843307,0.017754575
1166,26,2.457729138,43.97296339,0.021988544
1134,26,2.389056088,1147.666253,0.024187194
957,26,2.316005472,1854.814406,0.028041915
854,26,2.380300958,39.6395323,0.025225487
713,26,2.398905609,3869.955728,0.023662379
3617,25,2.821067031,22.02968124,0.055995378
1221,25,2.445143639,175.2129215,0.01866133
1861,25,2.400820793,260.9985175,0.017670379
3048,25,2.414500684,132.7673291,0.017508519
2222,25,2.443502052,141.1921,0.021705536
615,25,2.506703146,3691.914221,0.016831809
2909,25,2.350205198,73.16962493,0.025164858
2221,25,2.457729138,85.07228189,0.016170505
2871,25,2.403556772,65.35740327,0.022639921
2823,25,2.400273598,38.20211272,0.022861219
2697,25,2.368536252,188.0565019,0.018915078
2623,25,2.572640219,46.00709862,0.014318079
2569,25,2.431463748,3713.542213,0.021920087
1960,25,2.531874145,3798.430983,0.015077313
2256,25,2.434199726,154.7681213,0.016940821
2430,25,2.522024624,108.3939349,0.013591321
2098,25,2.426812585,82.85557338,0.021189202
657,25,2.361696306,48.16298087,0.025562643
2086,25,2.433652531,39.98693292,0.020170645
2064,25,2.29247606,129.3274145,0.025496136
1145,25,2.32120383,785.4185943,0.02588676
1040,25,2.413406293,79.43964357,0.028363007
1955,25,2.49493844,52.79928113,0.014752807
1926,25,2.336525308,219.0102261,0.020388081
1479,25,2.358686731,161.2676446,0.022238426
579,25,2.387414501,731.9943206,0.022504148
1656,25,2.474692202,609.6271996,0.01788376
1517,25,2.341450068,39.42162134,0.028961535
682,25,2.355950752,3469.952381,0.022443178
1286,25,2.552667579,23.01234744,0.018552636
359,25,2.324213406,3879.754186,0.024855401
1118,25,2.488098495,1006.150449,0.017600619
949,25,2.383584131,40.06065972,0.02824946
945,25,2.389603283,74.7711066,0.022821163
924,25,2.451436389,149.0281298,0.018568348
828,25,2.354582763,34.452884,0.027356223
415,25,2.355677155,84.85486481,0.022261683
11,25,2.311080711,159.8232492,0.026189088
3639,24,2.356497948,31.98769256,0.030206308
3107,24,2.288098495,618.4620838,0.027858804
1445,24,2.319288646,152.9832385,0.021616489
3076,24,2.331600547,63.57916007,0.025692795
3060,24,2.328317373,2510.537915,0.025860731
613,24,2.522571819,1520.013301,0.012936115
2027,24,2.435294118,5318.205853,0.016427962
2738,24,2.397264022,43.55270705,0.023149462
2286,24,2.544733242,5299.476969,0.010011146
2624,24,2.427633379,117.4994912,0.019507997
2594,24,2.381395349,470.6162438,0.02313319
2473,24,2.514090287,39.04034054,0.0159437
2457,24,2.332968536,480.9762898,0.02139582
2416,24,2.343365253,57.61874791,0.025043708
2390,24,2.529411765,192.3250637,0.012276287
1853,24,2.377564979,3841.35265,0.021809934
2267,24,2.552120383,20.88002847,0.016141818
2232,24,2.370998632,33.20574934,0.023263066
2139,24,2.386320109,44.18963538,0.020615313
1966,24,2.381121751,45.1883435,0.020964949
1060,24,2.430642955,195.2492033,0.017654349
1889,24,2.441860465,123.0357477,0.015102006
1783,24,2.405198358,341.0335214,0.018180034
1722,24,2.42626539,85.34274242,0.022442038
1647,24,2.432010944,156.72949,0.017079953
1394,24,2.345827633,51.57216657,0.028465976
1216,24,2.524760602,129.7212316,0.01660899
1179,24,2.336798906,65.12816029,0.021851644
925,24,2.488098495,47.62115778,0.017247411
635,24,2.392886457,45.47527497,0.020583012
362,24,2.381121751,126.476757,0.027119485
65,24,2.436114911,8.346484495,0.026383812
3169,23,2.368262654,35.0996748,0.026282551
3163,23,2.461833105,42.97907846,0.017812782
3110,23,2.418604651,55.68586796,0.01826304
3131,23,2.516552668,319.6091753,0.013134468
3111,23,2.435294118,47.76497296,0.017638631
3088,23,2.35622435,56.14190685,0.025044335
3038,23,2.376470588,97.20869666,0.019276606
2038,23,2.50752394,769.5047589,0.013562402
2843,23,2.464842681,38.09263447,0.019453643
2830,23,2.474418605,21.67753708,0.018654835
2809,23,2.490560876,66.03778875,0.018344057
2530,23,2.442681259,64.60075923,0.018154585
2040,23,2.522024624,110.4762039,0.014925015
2297,23,2.352120383,104.9774485,0.018192273
2656,23,2.343091655,102.1616283,0.020098444
2529,23,2.329138167,75.66901931,0.024987156
2491,23,2.388235294,145.8835483,0.02758935
1087,23,2.542270862,102.6543421,0.015315314
2233,23,2.589876881,91.23852757,0.011746725
2412,23,2.597264022,3766.579575,0.011539581
2411,23,2.403556772,659.5203533,0.019028174
2178,23,2.469493844,4297.227476,0.017171845
2237,23,2.403283174,62.68057322,0.018958366
2144,23,2.530779754,51.73100715,0.013650713
1331,23,2.40629275,52.34309196,0.019897757
2106,23,2.434199726,96.26928528,0.015749451
1071,23,2.382763338,169.6422499,0.019971729
2058,23,2.422708618,195.3604972,0.01993853
1108,23,2.422708618,392.4683152,0.017858359
1878,23,2.350752394,357.3248613,0.022456955
1694,23,2.363885089,655.0342788,0.025554421
626,23,2.446785226,136.9330337,0.020849532
1381,23,2.35376197,4592.877213,0.022992319
1280,23,2.373461012,59.40590677,0.021739881
1222,23,2.324213406,44.40446753,0.030507752
1144,23,2.500683995,25.91081448,0.0175324
504,23,2.398084815,50.47005871,0.024849956
1070,23,2.351846785,53.55458859,0.0215319
718,23,2.441586867,168.3240736,0.017721137
690,23,2.381668947,41.95396025,0.02338869
390,23,2.651162791,3827.389438,0.012912423
2693,22,2.357865937,112.0779568,0.022085662
2287,22,2.436388509,1008.484893,0.021228566
1663,22,2.499863201,3718.096374,0.016572906
2961,22,2.430095759,46.01638545,0.01844476
800,22,2.501504788,4016.548731,0.016234676
2489,22,2.491928865,3726.594342,0.01867852
2608,22,2.472777018,56.68006178,0.014241505
2471,22,2.372093023,105.6065108,0.024413246
952,22,2.563064295,98.46405101,0.013670567
2436,22,2.390150479,58.64943552,0.023725257
1281,22,2.442134063,54.77635037,0.016444945
2319,22,2.293844049,166.9751459,0.026024241
1721,22,2.486456908,403.823014,0.014262501
2173,22,2.45499316,97.07940312,0.018031502
2288,22,2.667031464,98.67084447,0.011402814
2280,22,2.50998632,198.4656216,0.015266412
2251,22,2.372640219,70.46364395,0.024735594
2231,22,2.50369357,35.16596233,0.017644227
2084,22,2.453898769,140.7179471,0.021104821
1463,22,2.43255814,28.66788409,0.023982963
2041,22,2.36744186,60.39641759,0.022371865
1219,22,2.559781122,126.1630399,0.016437725
1481,22,2.357045144,28.47302206,0.021630052
1408,22,2.472777018,38.33565319,0.018750658
1203,22,2.432284542,195.6514183,0.018225328
561,22,2.641313269,82.53637558,0.012631157
1020,22,2.375376197,58.47996534,0.017938992
983,22,2.407660739,3690.674905,0.01828863
728,22,2.513543092,106.4262989,0.015476338
416,22,2.418604651,36.51556159,0.018557557
1746,21,2.45745554,3679.589711,0.017601931
3132,21,2.30752394,234.1114838,0.023580367
3050,21,2.395622435,125.3419173,0.017688377
3040,21,2.338440492,128.8512618,0.019828656
1137,21,2.433652531,3745.384926,0.02031452
2940,21,2.492749658,184.9408445,0.012599539
2914,21,2.388508892,30.06501338,0.020828847
2833,21,2.541997264,26.86254074,0.014498841
2351,21,2.497400821,3702.927381,0.013153594
2750,21,2.449794802,2867.041786,0.017517936
316,21,2.421340629,187.4160138,0.016738309
2732,21,2.511080711,233.1191216,0.015434657
2513,21,2.53871409,947.1850257,0.014315297
2597,21,2.458823529,135.7462493,0.017612031
2443,21,2.33378933,43.94102689,0.025106304
1502,21,2.58495212,74.58116604,0.011305763
1773,21,2.369904241,255.3465728,0.020951694
2379,21,2.435841313,53.14572532,0.019552064
2228,21,2.461833105,27.12392819,0.01653924
2164,21,2.482626539,28.70913383,0.019056159
2148,21,2.435841313,326.0769105,0.017475081
2121,21,2.330779754,72.08501688,0.02049134
2011,21,2.337346101,993.0752745,0.019756212
1458,21,2.514637483,196.1701149,0.017018928
1919,21,2.40246238,15.59041067,0.026314497
1092,21,2.399179207,4792.306751,0.018694662
1810,21,2.419699042,54.08621338,0.01882549
612,21,2.54746922,46.88022745,0.014158729
1518,21,2.32995896,3943.431896,0.029716087
1170,21,2.388235294,105.4972249,0.02198923
1265,21,2.424897401,35.65360599,0.021198536
1136,21,2.54746922,22.38611167,0.018357677
1130,21,2.404924761,56.37671324,0.01828779
1102,21,2.49876881,19.8809408,0.018911346
847,21,2.382216142,26.30208671,0.022619713
681,21,2.425444596,83.69849257,0.013541437
271,21,2.381121751,2072.859234,0.022895221
484,21,2.485636115,1221.265734,0.015195878
102,21,2.452257182,70.38263687,0.020528752
3643,20,2.695212038,47.75364985,0.036233094
3171,20,2.343912449,72.87706,0.020080236
3102,20,2.468399453,75.72926917,0.015568285
1990,20,2.37373461,282.6618278,0.017982002
2766,20,2.603283174,4232.997069,0.010124975
2437,20,2.373187415,46.71096507,0.022361061
3019,20,2.4749658,44.10879338,0.015343188
2989,20,2.422161423,71.61718865,0.01562039
2841,20,2.483994528,25.34727037,0.01638017
2785,20,2.455266758,87.37361993,0.014632952
2811,20,2.427359781,52.85935244,0.015418381
1803,20,2.683994528,406.0784237,0.007967108
2769,20,2.366073871,34.49603563,0.019961414
2705,20,2.480984952,18.13786554,0.01836925
2645,20,2.377564979,313.1603299,0.018131624
1624,20,2.374008208,44.21628884,0.023507506
2493,20,2.391518468,107.8962685,0.021861942
2592,20,2.484268126,81.21412545,0.015518978
1862,20,2.438303694,59.16318331,0.019741008
1868,20,2.371819425,3781.622231,0.020671521
2090,20,2.440218878,118.1415142,0.020117701
2079,20,2.449521204,22.00607548,0.019701507
1989,20,2.375649795,278.8330051,0.019684956
1968,20,2.438303694,33.89832238,0.017647798
1818,20,2.609028728,148.2387267,0.011154801
1728,20,2.468399453,64.45251504,0.01911793
1698,20,2.451436389,413.6756931,0.014959223
1690,20,2.433652531,71.09591755,0.015269403
1678,20,2.427633379,114.4636022,0.017433599
1511,20,2.348290014,31.93223347,0.02590564
1486,20,2.633378933,47.40493524,0.011630763
878,20,2.385499316,277.409586,0.021713306
666,20,2.712995896,16.39060957,0.010500861
1282,20,2.329411765,36.50051543,0.025356142
1271,20,2.537619699,18.50388563,0.015411322
1250,20,2.407934337,61.3426162,0.01941756
1240,20,2.508618331,139.2281282,0.013478758
1228,20,2.396169631,73.32667452,0.016189324
1045,20,2.404924761,36.71323089,0.017610208
916,20,2.534336525,47.40326168,0.011761023
2814,19,2.593980848,607.4742743,0.011183656
2899,19,2.444596443,301.2353815,0.017884497
2838,19,2.604651163,17.82458937,0.012066435
2831,19,2.531600547,32.99266549,0.012974888
2827,19,2.419425445,43.8902979,0.017515548
1484,19,2.386593707,631.5300173,0.016017521
1413,19,2.486456908,204.0237286,0.016115639
2658,19,2.433652531,285.3769847,0.015528972
2634,19,2.479343365,341.0385935,0.012801174
2337,19,2.703146375,7601.324994,0.006847365
2495,19,2.309712722,417.7437266,0.025158086
2054,19,2.453351573,328.2917059,0.011962932
2366,19,2.427633379,27.04680021,0.018580184
2334,19,2.430095759,113.5269181,0.018688065
1828,19,2.42626539,3717.093946,0.015579072
2279,19,2.489740082,39.31983626,0.013611487
2272,19,2.426538988,46.20127566,0.01422922
2271,19,2.395896033,34.23170285,0.017853398
1251,19,2.426812585,135.7207461,0.015884216
1996,19,2.52120383,21.61397368,0.013955238
1934,19,2.479890561,94.19725558,0.015816804
1920,19,2.453898769,343.4181602,0.014958268
1440,19,2.555677155,28.44384215,0.012617793
1706,19,2.35376197,53.04206366,0.024811625
1685,19,2.36005472,58.87535683,0.021540619
1525,19,2.446785226,64.66355012,0.013240762
1067,19,2.509165527,135.2022994,0.011492794
1428,19,2.445964432,437.0134758,0.018016847
1416,19,2.486456908,101.8861641,0.015197025
1352,19,2.520930233,19.33184725,0.017827713
3645,18,2.528864569,65.94182956,0.032095777
2682,18,2.386593707,53.38742334,0.015070593
2140,18,2.558960328,509.2035832,0.01232869
3103,18,2.515731874,40.99252228,0.015087062
2715,18,2.420246238,486.6319136,0.01545993
3006,18,2.622708618,72.10520233,0.011493312
2689,18,2.42380301,33.32942264,0.014349284
2315,18,2.363337893,101.4285739,0.019040639
1907,18,2.460191518,45.31345996,0.016622659
1436,18,2.465663475,82.12504159,0.01439584
1820,18,2.442681259,126.1761219,0.016441228
2815,18,2.575649795,35.00777883,0.012765148
2802,18,2.43119015,87.69371847,0.015099437
1827,18,2.601915185,170.8327955,0.009528527
2505,18,2.409575923,40.12722296,0.021053906
2737,18,2.554582763,27.85257538,0.011888071
2118,18,2.750205198,185.2689479,0.008437193
2640,18,2.54254446,45.70034391,0.013252986
2605,18,2.449794802,42.78015413,0.015149304
2603,18,2.394528044,64.59956163,0.016139252
1139,18,2.58878249,3799.112019,0.012931583
1901,18,2.420246238,27.91827243,0.016648211
1590,18,2.480164159,698.5469862,0.01352171
2451,18,2.462106703,4500.16308,0.013218157
789,18,2.455266758,316.9592553,0.013529293
2347,18,2.502325581,3795.025967,0.014131701
2338,18,2.38495212,23.56632832,0.018340605
2051,18,2.410123119,106.932888,0.02000982
2254,18,2.450341997,16.32679408,0.01746798
2229,18,2.462106703,25.48833516,0.016013574
1356,18,2.649521204,3759.275791,0.009478002
2033,18,2.485636115,515.5040014,0.012954582
1814,18,2.340082079,99.12992139,0.020367138
1686,18,2.497127223,5971.026008,0.012756941
1626,18,2.584404925,31.07767195,0.010813178
979,18,2.513816689,28.26504395,0.014178237
683,18,2.46128591,132.9396431,0.016198777
1378,18,2.520930233,56.99345708,0.012147391
1342,18,2.528043776,165.9635401,0.012401965
1141,18,2.460738714,21.17872918,0.01817646
1132,18,2.390697674,20.8974542,0.019112079
1088,18,2.469767442,30.4718314,0.014447707
1025,18,2.693296854,101.7895602,0.008345241
941,18,2.4749658,407.0600991,0.012024365
564,18,2.503967168,55.35027394,0.015801119
3184,17,2.459917921,43.85934681,0.013458934
3173,17,2.551025992,18.56856028,0.013379063
3142,17,2.593433653,167.6373913,0.009850543
3112,17,2.448153215,336.595128,0.012596182
2295,17,2.409849521,125.0125342,0.013503314
3095,17,2.493296854,93.42344427,0.012172697
2339,17,2.615321477,480.2011543,0.010172714
2995,17,2.58495212,21.06364003,0.010911468
2929,17,2.435294118,1477.299137,0.014768402
2900,17,2.422708618,30.12927782,0.017063195
2895,17,2.432284542,43.92215747,0.013777734
1401,17,2.523392613,232.4621784,0.011481049
2797,17,2.418057456,77.17491602,0.014221987
2765,17,2.407660739,50.78289071,0.018233808
2762,17,2.601641587,36.11159184,0.010980916
1390,17,2.455813953,55.9966739,0.016172888
2528,17,2.568536252,118.7852975,0.011220662
2684,17,2.535704514,37.35651279,0.011091602
2666,17,2.47004104,20.07096697,0.016814473
